pdb_name,length,scr_pctg,header,tm_score,sc_rmsd,plddt,pct_helix,pct_strand,pct_coil
6u6s,44,scrambled_0.4,native,0.6577083108823696,1.6872345443917238,76.22,0.4090909090909091,0.3636363636363636,0.2272727272727272
6u6s,44,scrambled_0.4,scrambled_1,0.4507576632658369,6.784475893590784,47.46,0.7272727272727273,0.0,0.2727272727272727
6u6s,44,scrambled_0.4,scrambled_2,0.302182167794933,11.88947884297946,48.37,0.3863636363636363,0.0,0.6136363636363636
6u6s,44,scrambled_0.4,scrambled_3,0.3630575875797385,9.704229974070875,55.27,0.5,0.0,0.5
6u6s,44,scrambled_0.4,scrambled_4,0.4834104633005054,3.8496346164566857,49.66,0.3636363636363636,0.0,0.6363636363636364
6u6s,44,scrambled_0.4,scrambled_5,0.3459009706349407,10.9040805265218,49.13,0.4772727272727273,0.0,0.5227272727272727
6u6s,44,scrambled_0.4,scrambled_6,0.2384698340808093,11.705189438812186,46.92,0.2045454545454545,0.0,0.7954545454545454
6u6s,44,scrambled_0.4,scrambled_7,0.2969072163521215,14.05062217584163,50.51,0.0,0.1363636363636363,0.8636363636363636
6u6s,44,scrambled_0.4,scrambled_8,0.4931886465404734,3.877577150355679,56.45,0.3409090909090909,0.3636363636363636,0.2954545454545454
6u6s,44,scrambled_0.4,scrambled_9,0.3728149173397208,5.84419825559551,54.12,0.2954545454545454,0.2727272727272727,0.4318181818181818
6u6s,44,scrambled_0.4,scrambled_10,0.4146901417557414,7.048066454840705,52.23,0.5,0.0,0.5
6u6s,44,scrambled_0.4,scrambled_11,0.4089292724184938,14.39440437833063,66.54,0.8409090909090909,0.0,0.1590909090909091
6u6s,44,scrambled_0.4,scrambled_12,0.4159661657331913,9.763151284278775,51.42,0.75,0.0,0.25
6u6s,44,scrambled_0.4,scrambled_13,0.2946826458005898,10.88683844804189,46.48,0.2727272727272727,0.0,0.7272727272727273
6u6s,44,scrambled_0.4,scrambled_14,0.4122652686862634,15.9534591367391,74.69,0.9545454545454546,0.0,0.0454545454545454
