pdb_name,length,scr_pctg,header,tm_score,sc_rmsd,plddt,pct_helix,pct_strand,pct_coil
d1ctfa,68,scrambled_0.1,sample_41,0.619927829619495,3.064238963595252,70.12,0.3676470588235294,0.3676470588235294,0.2647058823529412
d1ctfa,68,scrambled_0.1,sample_42,0.7152786077221409,1.8919793242890692,76.97,0.5147058823529411,0.2794117647058823,0.2058823529411764
d1ctfa,68,scrambled_0.1,sample_43,0.7924508254468645,1.570556068981772,77.01,0.5147058823529411,0.2205882352941176,0.2647058823529412
d1ctfa,68,scrambled_0.1,sample_44,0.7898061547755968,1.8032620356754407,79.21,0.5147058823529411,0.2058823529411764,0.2794117647058823
d1ctfa,68,scrambled_0.1,sample_45,0.6744532241013671,2.348276709111898,79.14,0.5147058823529411,0.1176470588235294,0.3676470588235294
d1ctfa,68,scrambled_0.1,sample_46,0.9660721134308436,0.4611014034826395,92.29,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.1,sample_47,0.6144111544558862,2.787849532191551,83.56,0.5147058823529411,0.1911764705882352,0.2941176470588235
d1ctfa,68,scrambled_0.1,sample_48,0.9574259945738404,0.5450886349279481,91.38,0.5,0.2941176470588235,0.2058823529411764
d1ctfa,68,scrambled_0.1,sample_49,0.684395777471305,2.1770120715585515,93.47,0.5588235294117647,0.25,0.1911764705882352
d1ctfa,68,scrambled_0.1,sample_50,0.6905693082034062,2.294564939254158,78.46,0.5147058823529411,0.2205882352941176,0.2647058823529412
d1ctfa,68,scrambled_0.1,sample_51,0.9404029829110654,0.6643113243944119,88.68,0.5441176470588235,0.2794117647058823,0.1764705882352941
d1ctfa,68,scrambled_0.1,sample_52,0.6941260677572122,2.1263179499787683,92.6,0.5588235294117647,0.25,0.1911764705882352
d1ctfa,68,scrambled_0.1,sample_53,0.9647343820556272,0.4750060328765104,95.04,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.1,sample_54,0.7204019450893283,1.8631671122198,71.12,0.4558823529411764,0.2205882352941176,0.3235294117647059
d1ctfa,68,scrambled_0.1,sample_55,0.4817802699782709,8.672479275053313,74.0,0.6029411764705882,0.1617647058823529,0.2352941176470588
d1ctfa,68,scrambled_0.1,sample_56,0.9496834259026472,0.6338625272720306,92.76,0.5588235294117647,0.2794117647058823,0.1617647058823529
d1ctfa,68,scrambled_0.1,sample_57,0.962505444854076,0.4973700206405761,94.66,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.1,sample_58,0.5300441962775218,6.720984083351958,75.12,0.5147058823529411,0.2352941176470588,0.25
d1ctfa,68,scrambled_0.1,sample_59,0.9482462094428072,0.5955999531892247,92.61,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.1,sample_60,0.6640718032676161,2.3506085123278635,75.46,0.5588235294117647,0.1911764705882352,0.25
d1ctfa,68,scrambled_0.1,sample_61,0.6876904739972023,2.2391813337144955,85.15,0.5294117647058824,0.25,0.2205882352941176
d1ctfa,68,scrambled_0.1,sample_62,0.7843378286126015,1.7069222874381795,80.26,0.5588235294117647,0.25,0.1911764705882352
d1ctfa,68,scrambled_0.1,sample_63,0.6939366539069538,2.104799875015874,90.98,0.5588235294117647,0.25,0.1911764705882352
d1ctfa,68,scrambled_0.1,sample_64,0.9367880565875918,0.6509536720720595,93.44,0.5,0.25,0.25
d1ctfa,68,scrambled_0.2,colabfold_d1ctfa,0.9718244710233028,0.4130033892433661,94.36,0.5,0.2941176470588235,0.2058823529411764
d1ctfa,68,scrambled_0.2,sample_1,0.465223050428827,8.044831991865404,65.9,0.6029411764705882,0.0,0.3970588235294117
d1ctfa,68,scrambled_0.2,sample_2,0.9346145608318054,0.670098381984498,92.09,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_3,0.8611532563891895,1.1622501543584551,84.61,0.5147058823529411,0.25,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_4,0.4680773170317092,5.776907498521545,64.04,0.4558823529411764,0.1323529411764706,0.4117647058823529
d1ctfa,68,scrambled_0.2,sample_5,0.7954848346177252,1.6471098120675816,73.94,0.4411764705882353,0.2205882352941176,0.3382352941176471
d1ctfa,68,scrambled_0.2,sample_6,0.7468889124591633,2.158497590803065,77.04,0.5,0.25,0.25
d1ctfa,68,scrambled_0.2,sample_7,0.42097729494892,10.425227975884177,60.03,0.5588235294117647,0.0,0.4411764705882353
d1ctfa,68,scrambled_0.2,sample_8,0.7202892402478716,2.3768549774455123,81.29,0.4705882352941176,0.25,0.2794117647058823
d1ctfa,68,scrambled_0.2,sample_9,0.4453466234669161,10.10071742870079,67.58,0.6176470588235294,0.0,0.3823529411764705
d1ctfa,68,scrambled_0.2,sample_10,0.3539906860806164,9.597770653593386,70.87,0.4411764705882353,0.2058823529411764,0.3529411764705882
d1ctfa,68,scrambled_0.2,sample_11,0.7748582179933572,1.8096454976122165,66.59,0.4705882352941176,0.1911764705882352,0.3382352941176471
d1ctfa,68,scrambled_0.2,sample_12,0.5772495337375796,5.2108129463297495,80.11,0.5588235294117647,0.1176470588235294,0.3235294117647059
d1ctfa,68,scrambled_0.2,sample_13,0.5594305552917704,3.730802542152426,60.86,0.3970588235294117,0.088235294117647,0.5147058823529411
d1ctfa,68,scrambled_0.2,sample_14,0.6534657375674924,2.9775875006645656,62.4,0.5147058823529411,0.0,0.4852941176470588
d1ctfa,68,scrambled_0.2,sample_15,0.6606027917119422,2.796056118196499,79.24,0.5147058823529411,0.25,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_16,0.3913274809989396,12.422642737320851,82.28,0.8235294117647058,0.0,0.1764705882352941
d1ctfa,68,scrambled_0.2,sample_17,0.4581097667645508,9.263159899800604,69.3,0.5588235294117647,0.0,0.4411764705882353
d1ctfa,68,scrambled_0.2,sample_18,0.5964544366145946,3.0834660947320107,58.25,0.3676470588235294,0.1176470588235294,0.5147058823529411
d1ctfa,68,scrambled_0.2,sample_19,0.7642619154628658,1.705032565182156,66.03,0.5441176470588235,0.1470588235294117,0.3088235294117647
d1ctfa,68,scrambled_0.2,sample_20,0.5281445004204374,4.241824431029483,57.5,0.3676470588235294,0.1176470588235294,0.5147058823529411
d1ctfa,68,scrambled_0.2,sample_21,0.5393689141178064,6.462205362177692,79.05,0.8088235294117647,0.0,0.1911764705882352
d1ctfa,68,scrambled_0.2,sample_22,0.705836487803158,2.631833724768862,89.33,0.5588235294117647,0.2205882352941176,0.2205882352941176
d1ctfa,68,scrambled_0.2,sample_23,0.4452217440906897,11.563528706105894,58.26,0.4117647058823529,0.0,0.5882352941176471
d1ctfa,68,scrambled_0.2,sample_24,0.4567010312059955,7.2064388619892705,62.71,0.3235294117647059,0.2647058823529412,0.4117647058823529
d1ctfa,68,scrambled_0.2,sample_25,0.7008544877934918,2.0484059204407963,71.01,0.4705882352941176,0.1764705882352941,0.3529411764705882
d1ctfa,68,scrambled_0.2,sample_26,0.449487083802681,11.330247309015812,60.51,0.7058823529411765,0.0,0.2941176470588235
d1ctfa,68,scrambled_0.2,sample_27,0.6602048311698523,2.550761705632266,70.62,0.5,0.2352941176470588,0.2647058823529412
d1ctfa,68,scrambled_0.2,sample_28,0.457586276694334,5.856748152137994,77.52,0.6176470588235294,0.0588235294117647,0.3235294117647059
d1ctfa,68,scrambled_0.2,sample_29,0.4642919971783676,7.229373179689666,67.75,0.6176470588235294,0.0,0.3823529411764705
d1ctfa,68,scrambled_0.2,sample_30,0.3051732915383396,22.776688934404778,67.63,0.8382352941176471,0.0,0.1617647058823529
d1ctfa,68,scrambled_0.2,sample_31,0.5588034856969932,4.3608938625473455,72.08,0.3676470588235294,0.2794117647058823,0.3529411764705882
d1ctfa,68,scrambled_0.2,sample_32,0.4243232190372995,6.17524034074721,60.13,0.3676470588235294,0.3088235294117647,0.3235294117647059
d1ctfa,68,scrambled_0.2,sample_33,0.6262768935572566,2.8372865837402728,62.65,0.4558823529411764,0.1176470588235294,0.4264705882352941
d1ctfa,68,scrambled_0.2,sample_34,0.5179318841813307,7.680016384687339,74.39,0.4264705882352941,0.1470588235294117,0.4264705882352941
d1ctfa,68,scrambled_0.2,sample_35,0.8155672152596973,1.44194156139097,76.19,0.5147058823529411,0.25,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_36,0.4029219471855364,8.428596842061157,54.95,0.2941176470588235,0.3382352941176471,0.3676470588235294
d1ctfa,68,scrambled_0.2,sample_37,0.7437054938602286,1.769149586750987,79.43,0.5588235294117647,0.25,0.1911764705882352
d1ctfa,68,scrambled_0.2,sample_38,0.4434296135436985,10.688231051486463,59.18,0.7352941176470589,0.0,0.2647058823529412
d1ctfa,68,scrambled_0.2,sample_39,0.3096620002056998,10.76978684017515,84.28,0.5147058823529411,0.2352941176470588,0.25
d1ctfa,68,scrambled_0.2,sample_40,0.4215488544571175,11.281872758422535,71.61,0.7205882352941176,0.0,0.2794117647058823
d1ctfa,68,scrambled_0.2,sample_41,0.527660973016819,4.06689373077365,67.89,0.3676470588235294,0.088235294117647,0.5441176470588235
d1ctfa,68,scrambled_0.2,sample_42,0.5576161806198574,5.492850853068337,59.84,0.3970588235294117,0.1911764705882352,0.4117647058823529
d1ctfa,68,scrambled_0.2,sample_43,0.8986212556261709,0.94097137301041,78.74,0.5588235294117647,0.2205882352941176,0.2205882352941176
d1ctfa,68,scrambled_0.2,sample_44,0.6599709735746864,2.4297961417467016,65.19,0.5147058823529411,0.088235294117647,0.3970588235294117
d1ctfa,68,scrambled_0.2,sample_45,0.3874840080060193,8.93726597939385,73.87,0.8382352941176471,0.0,0.1617647058823529
d1ctfa,68,scrambled_0.2,sample_46,0.521479701902918,7.141840990302096,62.91,0.4705882352941176,0.25,0.2794117647058823
d1ctfa,68,scrambled_0.2,sample_47,0.903231660976762,0.8763169072332341,77.5,0.4852941176470588,0.2352941176470588,0.2794117647058823
d1ctfa,68,scrambled_0.2,sample_48,0.4390622869874389,10.741814773455069,74.61,0.7647058823529411,0.0,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_49,0.8434554026406733,1.4046507587927353,78.24,0.4852941176470588,0.2205882352941176,0.2941176470588235
d1ctfa,68,scrambled_0.2,sample_50,0.4554767779234514,13.233875051610914,63.81,0.6029411764705882,0.0,0.3970588235294117
d1ctfa,68,scrambled_0.2,sample_51,0.4778729615601239,7.351995427298105,66.93,0.5147058823529411,0.088235294117647,0.3970588235294117
d1ctfa,68,scrambled_0.2,sample_52,0.693168846048251,2.0720787734872244,66.18,0.5147058823529411,0.25,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_53,0.5646223204807178,3.7933504289083904,69.78,0.4705882352941176,0.2647058823529412,0.2647058823529412
d1ctfa,68,scrambled_0.2,sample_54,0.3538611358659252,9.713823090438003,60.19,0.4264705882352941,0.1764705882352941,0.3970588235294117
d1ctfa,68,scrambled_0.2,sample_55,0.4632791312269169,10.73798865471734,71.33,0.5882352941176471,0.0294117647058823,0.3823529411764705
d1ctfa,68,scrambled_0.2,sample_56,0.4293238945097721,9.174780778110176,66.76,0.6764705882352942,0.0,0.3235294117647059
d1ctfa,68,scrambled_0.2,sample_57,0.363035394838811,11.920446894557315,62.68,0.6029411764705882,0.0,0.3970588235294117
d1ctfa,68,scrambled_0.2,sample_58,0.9114798343242332,0.8301617680627587,87.83,0.5,0.2794117647058823,0.2205882352941176
d1ctfa,68,scrambled_0.2,sample_59,0.4361960058448594,11.754975151035772,66.53,0.75,0.0,0.25
d1ctfa,68,scrambled_0.2,sample_60,0.2868811807282455,12.988267154538146,71.79,0.7352941176470589,0.0,0.2647058823529412
d1ctfa,68,scrambled_0.2,sample_61,0.6753237792661664,2.712292990166621,87.87,0.5147058823529411,0.2352941176470588,0.25
d1ctfa,68,scrambled_0.2,sample_62,0.6939929805579698,2.144190998579447,62.52,0.5,0.1617647058823529,0.3382352941176471
d1ctfa,68,scrambled_0.2,sample_63,0.3620987562045712,9.419222246665386,67.03,0.3676470588235294,0.1911764705882352,0.4411764705882353
d1ctfa,68,scrambled_0.2,sample_64,0.9570752730869404,0.5341676497264594,92.21,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.3,colabfold_d1ctfa,0.9718244710233028,0.4130033892433661,94.36,0.5,0.2941176470588235,0.2058823529411764
d1ctfa,68,scrambled_0.3,sample_1,0.3202250262107699,16.044531670702842,64.06,0.5588235294117647,0.0294117647058823,0.4117647058823529
d1ctfa,68,scrambled_0.3,sample_2,0.4526980290185629,8.877536019690034,63.19,0.3088235294117647,0.2794117647058823,0.4117647058823529
d1ctfa,68,scrambled_0.3,sample_3,0.6662614982928613,2.394155105909146,68.83,0.5147058823529411,0.1764705882352941,0.3088235294117647
d1ctfa,68,scrambled_0.3,sample_4,0.5866854154657224,4.0807476968903655,67.71,0.3970588235294117,0.2941176470588235,0.3088235294117647
d1ctfa,68,scrambled_0.3,sample_5,0.6035341833260935,3.4070643694858864,72.27,0.3970588235294117,0.3823529411764705,0.2205882352941176
d1ctfa,68,scrambled_0.3,sample_6,0.4971719062098068,5.561909723734289,84.2,0.7352941176470589,0.0,0.2647058823529412
d1ctfa,68,scrambled_0.3,sample_7,0.7657347723111386,2.1567785037672884,76.83,0.4852941176470588,0.25,0.2647058823529412
d1ctfa,68,scrambled_0.3,sample_8,0.3598606868140056,12.81736711839254,81.03,0.6176470588235294,0.0,0.3823529411764705
d1ctfa,68,scrambled_0.3,sample_9,0.3624212965043704,11.558664665970792,57.64,0.6029411764705882,0.0,0.3970588235294117
d1ctfa,68,scrambled_0.3,sample_10,0.3576395508477695,11.032240210213963,56.45,0.5882352941176471,0.0,0.4117647058823529
d1ctfa,68,scrambled_0.3,sample_11,0.6706310217543103,2.193424603937605,70.13,0.5,0.1176470588235294,0.3823529411764705
d1ctfa,68,scrambled_0.3,sample_12,0.3068784841643359,9.28349358112472,56.73,0.4558823529411764,0.0,0.5441176470588235
d1ctfa,68,scrambled_0.3,sample_13,0.7951755149116333,1.5208380411742208,81.3,0.5294117647058824,0.2205882352941176,0.25
d1ctfa,68,scrambled_0.3,sample_14,0.4286978053898788,7.598266182993832,68.93,0.3970588235294117,0.1911764705882352,0.4117647058823529
d1ctfa,68,scrambled_0.3,sample_15,0.6331893220182867,3.788834423873312,69.64,0.3529411764705882,0.3088235294117647,0.3382352941176471
d1ctfa,68,scrambled_0.3,sample_16,0.6341681061147121,2.662867395023081,71.56,0.4705882352941176,0.2205882352941176,0.3088235294117647
d1ctfa,68,scrambled_0.3,sample_17,0.4402224769050205,8.713602111157003,65.37,0.5441176470588235,0.088235294117647,0.3676470588235294
d1ctfa,68,scrambled_0.3,sample_18,0.4301496056041407,9.197642048447593,63.05,0.5,0.2205882352941176,0.2794117647058823
d1ctfa,68,scrambled_0.3,sample_19,0.3489760433060615,9.382452990277562,53.25,0.2647058823529412,0.2205882352941176,0.5147058823529411
d1ctfa,68,scrambled_0.3,sample_20,0.5192774514995917,7.68388181628747,68.98,0.3235294117647059,0.2794117647058823,0.3970588235294117
d1ctfa,68,scrambled_0.3,sample_21,0.7788445461549012,1.5244749433597256,78.66,0.4705882352941176,0.2647058823529412,0.2647058823529412
d1ctfa,68,scrambled_0.3,sample_22,0.7394112643716495,2.27838099750973,71.7,0.4852941176470588,0.2058823529411764,0.3088235294117647
d1ctfa,68,scrambled_0.3,sample_23,0.6279736314805665,3.6148924950575134,71.71,0.3529411764705882,0.3676470588235294,0.2794117647058823
d1ctfa,68,scrambled_0.3,sample_24,0.5155535835857521,3.887669899131236,53.69,0.1764705882352941,0.2058823529411764,0.6176470588235294
d1ctfa,68,scrambled_0.3,sample_25,0.2438882525829274,16.460746082715083,59.93,0.3676470588235294,0.088235294117647,0.5441176470588235
d1ctfa,68,scrambled_0.3,sample_26,0.4397195130043995,8.98950804924099,62.96,0.3529411764705882,0.2794117647058823,0.3676470588235294
d1ctfa,68,scrambled_0.3,sample_27,0.4714446078766543,5.1929085455657455,74.19,0.6617647058823529,0.0,0.3382352941176471
d1ctfa,68,scrambled_0.3,sample_28,0.3544357495675202,13.485616706663569,79.95,0.6323529411764706,0.0,0.3676470588235294
d1ctfa,68,scrambled_0.3,sample_29,0.4731775349791859,8.385451980639512,70.05,0.4558823529411764,0.2352941176470588,0.3088235294117647
d1ctfa,68,scrambled_0.3,sample_30,0.6684138298635774,2.760061085149241,65.76,0.4117647058823529,0.1911764705882352,0.3970588235294117
d1ctfa,68,scrambled_0.3,sample_31,0.4054871347935758,13.318134269161204,70.06,0.6176470588235294,0.0,0.3823529411764705
d1ctfa,68,scrambled_0.3,sample_32,0.6081856680034678,3.880087383138463,88.71,0.4264705882352941,0.3088235294117647,0.2647058823529412
d1ctfa,68,scrambled_0.3,sample_33,0.6103972090562372,2.836600997759743,71.72,0.3676470588235294,0.1911764705882352,0.4411764705882353
d1ctfa,68,scrambled_0.3,sample_34,0.7208835432318261,5.47839351011016,73.88,0.4558823529411764,0.2647058823529412,0.2794117647058823
d1ctfa,68,scrambled_0.3,sample_35,0.3751405828042412,9.661449306982789,68.88,0.5882352941176471,0.0588235294117647,0.3529411764705882
d1ctfa,68,scrambled_0.3,sample_36,0.2421105100828021,23.33066857934541,58.78,0.6764705882352942,0.0,0.3235294117647059
d1ctfa,68,scrambled_0.3,sample_37,0.3235109054410243,11.44000366944637,78.13,0.6470588235294118,0.0,0.3529411764705882
d1ctfa,68,scrambled_0.3,sample_38,0.4450174214344538,8.521534864001724,68.07,0.8823529411764706,0.0,0.1176470588235294
d1ctfa,68,scrambled_0.3,sample_39,0.2664872143797285,16.706204062345595,67.52,0.4117647058823529,0.1764705882352941,0.4117647058823529
d1ctfa,68,scrambled_0.3,sample_40,0.5670551981409837,4.039130902969434,71.42,0.4264705882352941,0.2941176470588235,0.2794117647058823
d1ctfa,68,scrambled_0.3,sample_41,0.2715840270257456,21.100156117266103,79.73,0.9264705882352942,0.0,0.0735294117647058
d1ctfa,68,scrambled_0.3,sample_42,0.32846814496686,14.633681010522343,79.72,0.7205882352941176,0.0,0.2794117647058823
d1ctfa,68,scrambled_0.3,sample_43,0.3129032990143399,8.703048939836904,55.97,0.2352941176470588,0.2352941176470588,0.5294117647058824
d1ctfa,68,scrambled_0.3,sample_44,0.2386068911540124,23.02038353962553,80.39,0.8970588235294118,0.0,0.1029411764705882
d1ctfa,68,scrambled_0.3,sample_45,0.6215972746007522,4.307106170782364,69.51,0.3529411764705882,0.3823529411764705,0.2647058823529412
d1ctfa,68,scrambled_0.3,sample_46,0.4795542892109639,7.80043399312189,59.38,0.4852941176470588,0.2058823529411764,0.3088235294117647
d1ctfa,68,scrambled_0.3,sample_47,0.3663819681181175,13.925606195580071,71.28,0.7058823529411765,0.0,0.2941176470588235
d1ctfa,68,scrambled_0.3,sample_48,0.376104529551108,8.735201195809253,54.93,0.3088235294117647,0.2352941176470588,0.4558823529411764
d1ctfa,68,scrambled_0.3,sample_49,0.5274985451787915,6.561866242443716,49.26,0.3529411764705882,0.25,0.3970588235294117
d1ctfa,68,scrambled_0.3,sample_50,0.4314494618775856,4.953824935168559,76.88,0.7352941176470589,0.0,0.2647058823529412
d1ctfa,68,scrambled_0.3,sample_51,0.4076335091429258,7.500279398278804,59.75,0.4852941176470588,0.0,0.5147058823529411
d1ctfa,68,scrambled_0.3,sample_52,0.3587040185019213,11.684786416486729,51.67,0.3823529411764705,0.1470588235294117,0.4705882352941176
d1ctfa,68,scrambled_0.3,sample_53,0.440086267722815,8.734707664805745,73.39,0.4558823529411764,0.1176470588235294,0.4264705882352941
d1ctfa,68,scrambled_0.3,sample_54,0.3933667580450758,7.57570321533229,70.11,0.5,0.1470588235294117,0.3529411764705882
d1ctfa,68,scrambled_0.3,sample_55,0.4251068027695879,10.239710479372176,71.72,0.7941176470588235,0.0,0.2058823529411764
d1ctfa,68,scrambled_0.3,sample_56,0.4297738298065497,9.496216942788092,55.18,0.2352941176470588,0.1176470588235294,0.6470588235294118
d1ctfa,68,scrambled_0.3,sample_57,0.6846867651650281,2.3476516839091106,70.63,0.5147058823529411,0.25,0.2352941176470588
d1ctfa,68,scrambled_0.3,sample_58,0.4173892512623154,10.494537735011924,49.33,0.1911764705882352,0.1470588235294117,0.6617647058823529
d1ctfa,68,scrambled_0.3,sample_59,0.642732045804663,3.685001936252971,80.79,0.4705882352941176,0.25,0.2794117647058823
d1ctfa,68,scrambled_0.3,sample_60,0.5489061567959321,3.87235618517378,69.2,0.3382352941176471,0.2941176470588235,0.3676470588235294
d1ctfa,68,scrambled_0.3,sample_61,0.5244153957472426,5.901706158139841,62.81,0.3088235294117647,0.3529411764705882,0.3382352941176471
d1ctfa,68,scrambled_0.3,sample_62,0.6614531074571197,2.902967297688227,64.25,0.3529411764705882,0.25,0.3970588235294117
d1ctfa,68,scrambled_0.3,sample_63,0.2462404121069459,23.183200687354475,64.96,0.75,0.0,0.25
d1ctfa,68,scrambled_0.3,sample_64,0.5694751657924823,3.785214303687814,73.11,0.3676470588235294,0.3823529411764705,0.25
d1ctfa,68,scrambled_0.4,colabfold_d1ctfa,0.9718244710233028,0.4130033892433661,94.36,0.5,0.2941176470588235,0.2058823529411764
d1ctfa,68,scrambled_0.4,sample_1,0.2590193999813651,12.703114876508725,63.0,0.6764705882352942,0.0,0.3235294117647059
d1ctfa,68,scrambled_0.4,sample_2,0.2789339150564974,9.8748064189566,66.47,0.2205882352941176,0.5294117647058824,0.25
d1ctfa,68,scrambled_0.4,sample_3,0.3746671493470646,8.593677160258657,51.27,0.1617647058823529,0.3676470588235294,0.4705882352941176
d1ctfa,68,scrambled_0.4,sample_4,0.2386435530871466,17.527773278871585,62.13,0.5882352941176471,0.0,0.4117647058823529
d1ctfa,68,scrambled_0.4,sample_5,0.5154669430201653,3.762099568849497,62.14,0.4705882352941176,0.1764705882352941,0.3529411764705882
d1ctfa,68,scrambled_0.4,sample_6,0.4243033063493546,10.843430542783912,58.35,0.5735294117647058,0.0,0.4264705882352941
d1ctfa,68,scrambled_0.4,sample_7,0.4744843797409603,9.631353339631726,66.14,0.5882352941176471,0.0294117647058823,0.3823529411764705
