,prot,filename,plddt,rmsd
42,soluprot_243241_msa.pdb,soluprot_243241_msa,78.2531825795645,4.795972166470004
43,soluprot_98640_msa.pdb,soluprot_98640_msa,96.4268890236507,1.2311839968803984
44,soluprot_210297_msa.pdb,soluprot_210297_msa,93.07352283615458,1.005640404490368
45,soluprot_165454_msa.pdb,soluprot_165454_msa,89.32991869918699,1.1107179438043289
46,soluprot_24937_msa.pdb,soluprot_24937_msa,87.89701151707705,2.319987404469247
47,soluprot_98373_msa.pdb,soluprot_98373_msa,85.5446705107084,1.5073459261031155
48,soluprot_215616_msa.pdb,soluprot_215616_msa,92.05234852856319,3.8227966488338074
49,soluprot_67485_msa.pdb,soluprot_67485_msa,93.75162915851273,0.5375323618764151
50,soluprot_58994_msa.pdb,soluprot_58994_msa,96.93836532867945,0.4119381077971881
51,soluprot_224477_msa.pdb,soluprot_224477_msa,79.24250375814265,1.4613140223864927
52,soluprot_45853_msa.pdb,soluprot_45853_msa,96.23960526315788,0.7277007826679661
53,soluprot_149555_msa.pdb,soluprot_149555_msa,90.39809215844787,0.6717587081032791
54,soluprot_85458_msa.pdb,soluprot_85458_msa,96.2587653429603,0.40536452418250785
55,soluprot_176844_msa.pdb,soluprot_176844_msa,92.1442853396276,5.145200027932427
56,soluprot_182170_msa.pdb,soluprot_182170_msa,94.8808803827751,0.5957612637420578
57,soluprot_73912_msa.pdb,soluprot_73912_msa,84.25655353623823,2.070705500222819
58,soluprot_185328_msa.pdb,soluprot_185328_msa,92.98799239543726,1.0092240623760695
59,soluprot_237990_msa.pdb,soluprot_237990_msa,89.78544757033248,0.780414911150125
60,soluprot_29081_msa.pdb,soluprot_29081_msa,97.40380320187427,0.5506234898244192
61,soluprot_46088_msa.pdb,soluprot_46088_msa,97.5384019539428,0.4392359434729206
62,soluprot_210370_msa.pdb,soluprot_210370_msa,91.94855253490081,1.1263231041301625
63,soluprot_21571_msa.pdb,soluprot_21571_msa,91.35614748887475,3.6606125518572785
64,soluprot_22763_msa.pdb,soluprot_22763_msa,91.14302964569775,0.5610460432176014
65,soluprot_223619_msa.pdb,soluprot_223619_msa,86.10274392074452,4.730619203252105
66,soluprot_57937_msa.pdb,soluprot_57937_msa,92.89491937547992,0.5690148863962836
67,soluprot_156438_msa.pdb,soluprot_156438_msa,96.38985647649804,0.42226496815389963
68,soluprot_170566_msa.pdb,soluprot_170566_msa,91.97918641037103,0.9316971371917334
69,soluprot_46357_msa.pdb,soluprot_46357_msa,87.24527807678508,1.665098987183213
70,soluprot_52074_msa.pdb,soluprot_52074_msa,94.51157232704402,0.6698937006535607
71,soluprot_160569_msa.pdb,soluprot_160569_msa,96.02572752548657,0.5665176433078117
72,soluprot_163056_msa.pdb,soluprot_163056_msa,86.59873305282842,2.6594924846983927
73,soluprot_1588_msa.pdb,soluprot_1588_msa,96.74828696925331,0.3733791309808521
74,soluprot_35487_msa.pdb,soluprot_35487_msa,92.71421238938052,0.7923842522357495
75,soluprot_243440_msa.pdb,soluprot_243440_msa,80.95701251587158,34.554205568531664
76,soluprot_171378_msa.pdb,soluprot_171378_msa,84.96379522709776,1.996141219753147
77,soluprot_47747_msa.pdb,soluprot_47747_msa,95.06640453686201,0.8144737774689248
78,soluprot_95968_msa.pdb,soluprot_95968_msa,96.50082467314783,0.4832183661742613
79,soluprot_65370_msa.pdb,soluprot_65370_msa,81.28824501811594,1.442328677667377
80,soluprot_224276_msa.pdb,soluprot_224276_msa,93.74126373626372,14.368599636912704
81,soluprot_111508_msa.pdb,soluprot_111508_msa,94.71934027777777,0.9355291965220591
82,soluprot_27127_msa.pdb,soluprot_27127_msa,81.19767043717518,3.601707646200038
83,soluprot_43910_msa.pdb,soluprot_43910_msa,91.20322664924886,0.7154440324339362
84,soluprot_97263_msa.pdb,soluprot_97263_msa,93.78380165289256,1.4703225741146035
85,soluprot_61522_msa.pdb,soluprot_61522_msa,86.20280383795308,2.3556296469492044
86,soluprot_28465_msa.pdb,soluprot_28465_msa,94.51285850253808,0.5731348617390953
87,soluprot_240122_msa.pdb,soluprot_240122_msa,91.06523918867202,0.9027364791719291
88,soluprot_43750_msa.pdb,soluprot_43750_msa,91.80144628099174,0.8352524700904843
89,soluprot_168847_msa.pdb,soluprot_168847_msa,92.95156620298815,0.5333151339767235
90,soluprot_240579_msa.pdb,soluprot_240579_msa,67.47665967268149,19.293187627211548
91,soluprot_53627_msa.pdb,soluprot_53627_msa,94.15319419237748,0.8511595313858831
92,soluprot_243056_msa.pdb,soluprot_243056_msa,87.64052486187845,3.651282653765433
93,soluprot_1865_msa.pdb,soluprot_1865_msa,96.5796173351775,0.3979593544876541
94,soluprot_207316_msa.pdb,soluprot_207316_msa,90.44889508928571,0.6043189906361442
95,soluprot_108083_msa.pdb,soluprot_108083_msa,90.62062612728678,1.454051093292136
96,soluprot_24166_msa.pdb,soluprot_24166_msa,90.10814814814816,1.0039991644476935
97,soluprot_106157_msa.pdb,soluprot_106157_msa,94.81212837837838,0.8086111367005088
98,soluprot_224718_msa.pdb,soluprot_224718_msa,91.67584958217272,4.172305909895871
99,soluprot_215579_msa.pdb,soluprot_215579_msa,93.94315217391303,0.5057884573927676
100,soluprot_251846_msa.pdb,soluprot_251846_msa,92.67365548607162,0.9131715548153618
101,soluprot_87770_msa.pdb,soluprot_87770_msa,94.94180392156862,1.6740154753064125
102,soluprot_103220_msa.pdb,soluprot_103220_msa,92.04397093295827,0.7943702398284533
103,soluprot_110476_msa.pdb,soluprot_110476_msa,89.67289755679383,1.1458789866152472
104,soluprot_52090_msa.pdb,soluprot_52090_msa,96.8059296482412,0.3879238587403314
105,soluprot_20663_msa.pdb,soluprot_20663_msa,82.4688,0.5012240701180434
106,soluprot_236638_msa.pdb,soluprot_236638_msa,83.27464396284829,0.8912080566701331
107,soluprot_53794_msa.pdb,soluprot_53794_msa,84.62003904216553,2.1089686330354662
108,soluprot_20340_msa.pdb,soluprot_20340_msa,93.06323558162268,0.9751960369325576
109,soluprot_167819_msa.pdb,soluprot_167819_msa,87.47604554000416,7.83471585585773
110,soluprot_218502_msa.pdb,soluprot_218502_msa,89.82843730569948,3.5469994918600003
111,soluprot_30861_msa.pdb,soluprot_30861_msa,89.75619474313022,0.9758158691957316
112,soluprot_241001_msa.pdb,soluprot_241001_msa,88.19717056474616,1.46051590513903
113,soluprot_61550_msa.pdb,soluprot_61550_msa,92.60680360721443,0.7807396585406923
114,soluprot_245534_msa.pdb,soluprot_245534_msa,78.1672220482305,5.457980245236861
115,soluprot_241770_msa.pdb,soluprot_241770_msa,89.07232984293195,2.236825764378559
116,soluprot_175504_msa.pdb,soluprot_175504_msa,76.70167926239421,16.546722103045855
117,soluprot_163047_msa.pdb,soluprot_163047_msa,81.41525067750678,4.893202164763114
118,soluprot_84587_msa.pdb,soluprot_84587_msa,93.5101087449026,1.3240087534731253
119,soluprot_113691_msa.pdb,soluprot_113691_msa,88.92903520208604,0.5834688036223131
120,soluprot_10864_msa.pdb,soluprot_10864_msa,86.87428571428572,1.015668361196747
121,soluprot_240885_msa.pdb,soluprot_240885_msa,93.27745070422536,2.16922540445095
122,soluprot_19683_msa.pdb,soluprot_19683_msa,91.51731051344744,0.3500733162973591
123,soluprot_53097_msa.pdb,soluprot_53097_msa,95.37150150150151,0.7420170505023138
124,soluprot_147281_msa.pdb,soluprot_147281_msa,89.91587517433751,0.9239468390418976
125,soluprot_224277_msa.pdb,soluprot_224277_msa,87.54375598086123,1.2674924457019723
126,soluprot_239693_msa.pdb,soluprot_239693_msa,88.47534522003035,8.473169479244433
127,soluprot_64289_msa.pdb,soluprot_64289_msa,83.85119254658385,1.8147804358163515
128,soluprot_224898_msa.pdb,soluprot_224898_msa,72.68828885135134,3.95055869823347
129,soluprot_64299_msa.pdb,soluprot_64299_msa,91.22280966767372,8.688115878786286
130,soluprot_190886_msa.pdb,soluprot_190886_msa,79.66773195876287,2.4189790630282015
131,soluprot_36820_msa.pdb,soluprot_36820_msa,96.1030089517759,0.522500393520945
132,soluprot_215792_msa.pdb,soluprot_215792_msa,61.84652416356878,5.335076189698697
133,soluprot_241147_msa.pdb,soluprot_241147_msa,87.72584415584414,0.6437851900748575
134,soluprot_287800_msa.pdb,soluprot_287800_msa,91.41471201316513,2.801435678391281
135,soluprot_1669_msa.pdb,soluprot_1669_msa,96.72518792359827,0.4716802950953106
136,soluprot_59467_msa.pdb,soluprot_59467_msa,95.09146975088969,1.6681613245329845
137,soluprot_207109_msa.pdb,soluprot_207109_msa,92.87618458075407,0.7383925220903903
138,soluprot_241490_msa.pdb,soluprot_241490_msa,88.46852731591449,1.4045087518628578
139,soluprot_217425_msa.pdb,soluprot_217425_msa,87.61123864574732,0.6793240319881321
140,soluprot_71167_msa.pdb,soluprot_71167_msa,90.92887837837837,8.21099000990016
141,soluprot_170113_msa.pdb,soluprot_170113_msa,92.64435040431266,0.6666715340382176
142,soluprot_207951_msa.pdb,soluprot_207951_msa,94.74126897737038,0.9590063438820442
143,soluprot_240776_msa.pdb,soluprot_240776_msa,90.14314143567876,0.7310122395666457
144,soluprot_46177_msa.pdb,soluprot_46177_msa,89.37393819855359,0.9857870515486875
145,soluprot_123934_msa.pdb,soluprot_123934_msa,84.25831438868866,14.172654984114995
146,soluprot_119984_msa.pdb,soluprot_119984_msa,91.61435227854584,1.542429140201989
147,soluprot_55202_msa.pdb,soluprot_55202_msa,93.90600262123198,0.8218928741616381
148,soluprot_215803_msa.pdb,soluprot_215803_msa,94.45352966841187,0.6327038759250759
149,soluprot_218334_msa.pdb,soluprot_218334_msa,60.163085365853654,21.098304664299807
150,soluprot_252880_msa.pdb,soluprot_252880_msa,87.83813543599258,0.7262132667293976
151,soluprot_180905_msa.pdb,soluprot_180905_msa,92.42470642201832,0.7272831856541226
152,soluprot_40118_msa.pdb,soluprot_40118_msa,94.81548485775467,0.5492410684469647
153,soluprot_250663_msa.pdb,soluprot_250663_msa,71.6058436735803,34.584886333438575
154,soluprot_215080_msa.pdb,soluprot_215080_msa,78.08372343361853,3.9561986241754385
155,soluprot_43733_msa.pdb,soluprot_43733_msa,94.42792277992278,0.45186908601926273
156,soluprot_228076_msa.pdb,soluprot_228076_msa,80.02681448882869,3.359354656747695
157,soluprot_217586_msa.pdb,soluprot_217586_msa,86.13339364035087,0.7841928014239113
158,soluprot_213966_msa.pdb,soluprot_213966_msa,85.98720248667851,1.141337123354822
159,soluprot_92503_msa.pdb,soluprot_92503_msa,96.74826011760638,0.6396432149131358
160,soluprot_169576_msa.pdb,soluprot_169576_msa,96.06982437179141,1.073363578432607
161,soluprot_121325_msa.pdb,soluprot_121325_msa,88.42450531479967,1.6010929923031583
162,soluprot_217995_msa.pdb,soluprot_217995_msa,94.54467809016803,0.7049301477810893
163,soluprot_179244_msa.pdb,soluprot_179244_msa,96.08633569739952,0.5298436319320986
164,soluprot_82464_msa.pdb,soluprot_82464_msa,94.44414438502675,0.6725323529582039
165,soluprot_126526_msa.pdb,soluprot_126526_msa,96.84926593959732,0.8121234919995769
166,soluprot_215732_msa.pdb,soluprot_215732_msa,87.64639711563224,29.154842632373143
167,soluprot_287614_msa.pdb,soluprot_287614_msa,94.55133138564274,0.6160674514861787
168,soluprot_66588_msa.pdb,soluprot_66588_msa,92.37076169749727,1.0811016554761084
169,soluprot_224060_msa.pdb,soluprot_224060_msa,96.14940806045341,0.3946781889700491
170,soluprot_97313_msa.pdb,soluprot_97313_msa,88.23386096256685,3.495280055782256
171,soluprot_186846_msa.pdb,soluprot_186846_msa,94.29341786108048,1.502184658850618
172,soluprot_25942_msa.pdb,soluprot_25942_msa,94.85533718244805,0.7122790269745537
173,soluprot_55130_msa.pdb,soluprot_55130_msa,94.72300729040097,1.0662273688574755
174,soluprot_102868_msa.pdb,soluprot_102868_msa,91.52528593508501,0.7992131227878222
175,soluprot_188173_msa.pdb,soluprot_188173_msa,87.70698750578435,1.3297376974986352
176,soluprot_250645_msa.pdb,soluprot_250645_msa,74.01100354714751,20.101881970847494
177,soluprot_222847_msa.pdb,soluprot_222847_msa,95.77688044338875,0.6275832393274359
178,soluprot_30856_msa.pdb,soluprot_30856_msa,94.98981832543444,0.5689402848558148
179,soluprot_44308_msa.pdb,soluprot_44308_msa,95.72765853658537,0.5684011678448102
180,soluprot_188205_msa.pdb,soluprot_188205_msa,91.94992166315154,1.5533551032682302
181,soluprot_61769_msa.pdb,soluprot_61769_msa,80.96950464396285,2.2703721738388833
182,soluprot_176040_msa.pdb,soluprot_176040_msa,95.32887914230018,0.6050138216831112
183,soluprot_250072_msa.pdb,soluprot_250072_msa,82.35013962033068,3.9775259247168475
184,soluprot_215835_msa.pdb,soluprot_215835_msa,89.6216004605642,0.47609915003653064
185,soluprot_170253_msa.pdb,soluprot_170253_msa,93.81349234393404,0.7359343181202368
186,soluprot_117876_msa.pdb,soluprot_117876_msa,89.02495614035088,0.6741944230590896
187,soluprot_199762_msa.pdb,soluprot_199762_msa,96.07229855810007,0.37370387313323294
188,soluprot_252249_msa.pdb,soluprot_252249_msa,59.452625963248366,13.590599245208617
189,soluprot_175156_msa.pdb,soluprot_175156_msa,93.93616161616161,0.8020648969615449
190,soluprot_150372_msa.pdb,soluprot_150372_msa,94.07691516709511,0.7881307188782845
191,soluprot_121007_msa.pdb,soluprot_121007_msa,90.65749388753055,0.593678375355308
192,soluprot_59162_msa.pdb,soluprot_59162_msa,95.50732341001354,0.5254204681611655
193,soluprot_29287_msa.pdb,soluprot_29287_msa,96.68763460375075,0.4004276129069306
194,soluprot_102324_msa.pdb,soluprot_102324_msa,84.6545306122449,24.249801494300584
195,soluprot_12376_msa.pdb,soluprot_12376_msa,85.62337218337217,11.375255300782248
196,soluprot_249348_msa.pdb,soluprot_249348_msa,83.40231721470019,2.0659341203488704
197,soluprot_234658_msa.pdb,soluprot_234658_msa,89.73931015143017,1.1672480525612918
198,soluprot_234970_msa.pdb,soluprot_234970_msa,84.0331213517665,1.0382249568994926
199,soluprot_172708_msa.pdb,soluprot_172708_msa,96.35385950413223,0.43872318541967514
200,soluprot_46621_msa.pdb,soluprot_46621_msa,93.5837728937729,0.4437566869805719
201,soluprot_54250_msa.pdb,soluprot_54250_msa,95.51076307112577,0.3996840912329999
202,soluprot_249953_msa.pdb,soluprot_249953_msa,85.63752556237219,0.45893537954223385
203,soluprot_172660_msa.pdb,soluprot_172660_msa,92.14732361785796,9.126022610552553
204,soluprot_82916_msa.pdb,soluprot_82916_msa,93.20124542124542,0.49087113380292646
205,soluprot_200609_msa.pdb,soluprot_200609_msa,90.3342723880597,0.7785362139588642
206,soluprot_215503_msa.pdb,soluprot_215503_msa,66.35329411764705,11.310731476604785
207,soluprot_218919_msa.pdb,soluprot_218919_msa,87.72697856413745,20.171860647515587
208,soluprot_249315_msa.pdb,soluprot_249315_msa,78.47344880441447,2.3381875214061982
209,soluprot_250096_msa.pdb,soluprot_250096_msa,87.25009626064421,1.2980582003006083
210,soluprot_12406_msa.pdb,soluprot_12406_msa,93.18720295622514,0.6832008464108867
211,soluprot_250086_msa.pdb,soluprot_250086_msa,80.5164613368283,1.733076127792834
212,soluprot_168534_msa.pdb,soluprot_168534_msa,93.3893655106281,1.0736445293556716
213,soluprot_22754_msa.pdb,soluprot_22754_msa,96.1533180568286,0.6887664392092514
214,soluprot_234511_msa.pdb,soluprot_234511_msa,94.43344432882415,3.989083810395006
215,soluprot_210357_msa.pdb,soluprot_210357_msa,84.57012262306736,1.8883229494371538
216,soluprot_2151_msa.pdb,soluprot_2151_msa,87.55520063357972,2.8048949689181435
217,soluprot_26294_msa.pdb,soluprot_26294_msa,90.68088729361091,1.3997446758801484
218,soluprot_175179_msa.pdb,soluprot_175179_msa,90.43916666666665,1.0296190856120093
219,soluprot_176203_msa.pdb,soluprot_176203_msa,95.02855555555557,0.47959058388479
220,soluprot_242544_msa.pdb,soluprot_242544_msa,85.14481833910035,1.2484282077835966
221,soluprot_245502_msa.pdb,soluprot_245502_msa,82.07393798449613,24.8129061810781
222,soluprot_242911_msa.pdb,soluprot_242911_msa,89.37482293423272,1.2023554422079554
223,soluprot_168041_msa.pdb,soluprot_168041_msa,89.99121428571429,3.9377231206330783
224,soluprot_43903_msa.pdb,soluprot_43903_msa,93.71117612293143,0.4038296468483407
225,soluprot_20993_msa.pdb,soluprot_20993_msa,94.69652671755726,0.9567011704681817
226,soluprot_97425_msa.pdb,soluprot_97425_msa,93.02811578947367,0.7705666191547104
227,soluprot_210301_msa.pdb,soluprot_210301_msa,87.01205425175252,2.791678585779968
228,soluprot_175196_msa.pdb,soluprot_175196_msa,94.41527955612463,0.4173467303373287
229,soluprot_29969_msa.pdb,soluprot_29969_msa,97.16115403422982,0.39038106092412944
230,soluprot_169068_msa.pdb,soluprot_169068_msa,92.90708716439867,0.9705141063281651
231,soluprot_1626_msa.pdb,soluprot_1626_msa,92.93888346127005,0.6041180105718484
232,soluprot_53701_msa.pdb,soluprot_53701_msa,94.93168970380819,0.5639790981956276
233,soluprot_241678_msa.pdb,soluprot_241678_msa,88.22799016163036,0.9945810817700345
234,soluprot_125904_msa.pdb,soluprot_125904_msa,88.27829313543599,1.2445944205312858
235,soluprot_219517_msa.pdb,soluprot_219517_msa,82.48435050638486,1.507656652590081
236,soluprot_251032_msa.pdb,soluprot_251032_msa,96.01422771403354,6.749763897815659
237,soluprot_175057_msa.pdb,soluprot_175057_msa,94.23420596727622,13.935879333847986
238,soluprot_52077_msa.pdb,soluprot_52077_msa,95.12680446194226,0.544161221176185
239,soluprot_51548_msa.pdb,soluprot_51548_msa,95.5889315249752,0.4409988119123238
240,soluprot_294863_msa.pdb,soluprot_294863_msa,95.9552876984127,0.6021194793619892
241,soluprot_215956_msa.pdb,soluprot_215956_msa,72.22981050531915,28.485985823109502
242,soluprot_27230_msa.pdb,soluprot_27230_msa,93.43623770915993,0.6464118807170225
243,soluprot_237539_msa.pdb,soluprot_237539_msa,89.79982243744954,0.32453265245242613
244,soluprot_49987_msa.pdb,soluprot_49987_msa,93.76043529760142,0.5919810213081123
245,soluprot_182223_msa.pdb,soluprot_182223_msa,96.73323955669224,0.5891966963158453
246,soluprot_26534_msa.pdb,soluprot_26534_msa,88.47623437500002,0.5799177838646264
247,soluprot_170736_msa.pdb,soluprot_170736_msa,90.62549879324216,2.1941558202466305
248,soluprot_26385_msa.pdb,soluprot_26385_msa,91.32203162690968,3.305047110493169
249,soluprot_150334_msa.pdb,soluprot_150334_msa,93.08207502287283,0.5671743480914423
250,soluprot_3695_msa.pdb,soluprot_3695_msa,88.93007165605096,1.8102869877322236
251,soluprot_187797_msa.pdb,soluprot_187797_msa,94.00072851451336,0.8954404975511833
252,soluprot_45882_msa.pdb,soluprot_45882_msa,91.85759325681494,1.0604781151411784
253,soluprot_241647_msa.pdb,soluprot_241647_msa,93.87613702623906,0.7318063529350219
254,soluprot_39744_msa.pdb,soluprot_39744_msa,94.91229316546763,0.6518673878355844
255,soluprot_30862_msa.pdb,soluprot_30862_msa,94.67189243027889,0.9799644050272714
256,soluprot_97614_msa.pdb,soluprot_97614_msa,95.17668678739102,0.46664309508311763
257,soluprot_251845_msa.pdb,soluprot_251845_msa,89.86189189189189,9.135195147167398
258,soluprot_191305_msa.pdb,soluprot_191305_msa,96.55084867452135,0.45702711597958356
259,soluprot_61598_msa.pdb,soluprot_61598_msa,95.97783224024855,0.4918003336548834
260,soluprot_178458_msa.pdb,soluprot_178458_msa,96.30306122448978,0.7866793043914567
261,soluprot_46845_msa.pdb,soluprot_46845_msa,95.78738911290323,0.4497120817308403
262,soluprot_52800_msa.pdb,soluprot_52800_msa,94.1219993045897,3.174230488657251
263,soluprot_86526_msa.pdb,soluprot_86526_msa,89.20822143698469,0.5199877623721748
264,soluprot_58361_msa.pdb,soluprot_58361_msa,95.42820612813371,0.505802824504291
265,soluprot_46799_msa.pdb,soluprot_46799_msa,93.7027168141593,0.46878681469142747
266,soluprot_187890_msa.pdb,soluprot_187890_msa,91.1734577553594,0.7975853258713738
267,soluprot_236731_msa.pdb,soluprot_236731_msa,89.2293454258675,0.7862507761563658
268,soluprot_21116_msa.pdb,soluprot_21116_msa,96.79572302315422,0.47818545619912345
269,soluprot_11715_msa.pdb,soluprot_11715_msa,91.52889412348128,0.9305599145309879
270,soluprot_45644_msa.pdb,soluprot_45644_msa,97.21747747747747,1.4446752212246057
271,soluprot_178933_msa.pdb,soluprot_178933_msa,94.24584293511218,1.2783747708343722
272,soluprot_80498_msa.pdb,soluprot_80498_msa,93.37275608375776,0.5009486844446118
273,soluprot_201788_msa.pdb,soluprot_201788_msa,93.8725250737463,1.036776293024256
274,soluprot_61647_msa.pdb,soluprot_61647_msa,90.81115073891625,2.0984943737085264
275,soluprot_36280_msa.pdb,soluprot_36280_msa,94.83068452380952,1.3188192616689463
276,soluprot_175204_msa.pdb,soluprot_175204_msa,91.23145021645021,0.3589884588893878
277,soluprot_45522_msa.pdb,soluprot_45522_msa,88.31653691275167,0.7573147831917113
278,soluprot_171278_msa.pdb,soluprot_171278_msa,86.48094767441862,2.470965915171907
279,soluprot_45341_msa.pdb,soluprot_45341_msa,95.00238313253013,0.588275695459248
280,soluprot_150360_msa.pdb,soluprot_150360_msa,87.34849532710281,0.9311557811433144
281,soluprot_37870_msa.pdb,soluprot_37870_msa,81.77127011744237,2.6531631883165594
282,soluprot_251412_msa.pdb,soluprot_251412_msa,92.53732711073397,1.4035508983390799
283,soluprot_25449_msa.pdb,soluprot_25449_msa,94.89299051787016,1.0290800416235262
284,soluprot_81630_msa.pdb,soluprot_81630_msa,92.4386588693957,0.9092711623336928
285,soluprot_52826_msa.pdb,soluprot_52826_msa,94.91273684210526,0.4843484350592256
286,soluprot_166096_msa.pdb,soluprot_166096_msa,79.03548905608754,2.096925635038257
287,soluprot_61283_msa.pdb,soluprot_61283_msa,93.4096256684492,0.49054297586033235
288,soluprot_107139_msa.pdb,soluprot_107139_msa,91.89219653179191,1.3686783977644803
289,soluprot_32472_msa.pdb,soluprot_32472_msa,84.53928054953,2.2578518068826168
290,soluprot_224062_msa.pdb,soluprot_224062_msa,90.4283552631579,0.5221483019948187
291,soluprot_64292_msa.pdb,soluprot_64292_msa,84.48230855226383,8.939137911555123
292,soluprot_224314_msa.pdb,soluprot_224314_msa,95.81825140012445,0.616852174570775
293,soluprot_240597_msa.pdb,soluprot_240597_msa,89.79776687116563,2.4395177504981147
294,soluprot_79023_msa.pdb,soluprot_79023_msa,93.0700407124682,1.0147509714917746
295,soluprot_234638_msa.pdb,soluprot_234638_msa,89.83113470873788,1.4917080410198902
296,soluprot_179435_msa.pdb,soluprot_179435_msa,96.77385897881209,0.3477764230342875
297,soluprot_175250_msa.pdb,soluprot_175250_msa,88.2269540229885,2.247826231699636
298,soluprot_201968_msa.pdb,soluprot_201968_msa,96.46117431192661,0.5814363452013488
299,soluprot_19525_msa.pdb,soluprot_19525_msa,91.30905418403334,0.7209231674232556
300,soluprot_53035_msa.pdb,soluprot_53035_msa,90.57737288135594,0.6598268486241484
301,soluprot_45610_msa.pdb,soluprot_45610_msa,81.07896674584322,1.6373286724079847
302,soluprot_58182_msa.pdb,soluprot_58182_msa,92.86394325419805,7.811814747779946
303,soluprot_227682_msa.pdb,soluprot_227682_msa,92.98119828815979,0.6123820275711893
304,soluprot_170145_msa.pdb,soluprot_170145_msa,92.72684190031153,1.348106240866024
305,soluprot_44751_msa.pdb,soluprot_44751_msa,97.20443854324735,0.37641838491515683
306,soluprot_178441_msa.pdb,soluprot_178441_msa,93.80334144116755,0.7802962720933091
307,soluprot_210355_msa.pdb,soluprot_210355_msa,77.00951557093425,7.120864000919903
308,soluprot_58723_msa.pdb,soluprot_58723_msa,93.8344733242134,0.6442253071726523
309,soluprot_95847_msa.pdb,soluprot_95847_msa,95.46652127659574,1.7133036049647765
310,soluprot_245510_msa.pdb,soluprot_245510_msa,93.33674074074075,1.627721863240339
311,soluprot_18314_msa.pdb,soluprot_18314_msa,95.84298023314749,0.8226313058586425
