pdb_name,length,scr_pctg,header,tm_score,sc_rmsd,plddt,pct_helix,pct_strand,pct_coil,frac,energy,sap
d1ew4a,106,scrambled_0.2,sample_10,0.8697539920300701,1.3836174474643586,92.99,0.3490566037735849,0.3396226415094339,0.3113207547169811,0.2,649.4637030569236,45.42676162719727
d1ew4a,106,scrambled_0.2,sample_11,0.9074251271934294,1.041208792984659,91.9,0.330188679245283,0.3396226415094339,0.330188679245283,0.2,474.6618805399919,64.98800659179688
d1ew4a,106,scrambled_0.2,sample_12,0.9375417349064562,0.8535456271808106,89.63,0.3396226415094339,0.3584905660377358,0.3018867924528302,0.2,308.6984757936456,68.56993103027344
d1ew4a,106,scrambled_0.2,sample_13,0.916576294203219,1.07024694499299,92.15,0.3867924528301887,0.3396226415094339,0.2735849056603773,0.2,9.941567295807491,44.13774490356445
d1ew4a,106,scrambled_0.2,sample_14,0.9500727124024432,0.7774262634625063,93.41,0.3396226415094339,0.330188679245283,0.330188679245283,0.2,150.67353948266305,41.08080291748047
d1ew4a,106,scrambled_0.2,sample_15,0.8878997496574168,1.2194622765364973,92.83,0.3490566037735849,0.3396226415094339,0.3113207547169811,0.2,774.8551738645352,66.55580139160156
d1ew4a,106,scrambled_0.2,sample_16,0.948090971965616,0.7788496887792089,92.76,0.3396226415094339,0.3396226415094339,0.320754716981132,0.2,478.86490285554015,35.8475227355957
d1ew4a,106,scrambled_0.2,sample_17,0.9446095902224944,0.8025485352811964,92.82,0.3113207547169811,0.3396226415094339,0.3490566037735849,0.2,940.6474698878434,47.15949249267578
d1ew4a,106,scrambled_0.2,sample_18,0.90080279210617,1.163030925730303,92.87,0.3113207547169811,0.3396226415094339,0.3490566037735849,0.2,806.1616774717241,33.646392822265625
d1ew4a,106,scrambled_0.2,sample_19,0.9148121857666972,1.0680794074800446,91.4,0.3396226415094339,0.3018867924528302,0.3584905660377358,0.2,784.2919140273066,44.48965072631836
d1ew4a,106,scrambled_0.2,sample_20,0.8315877749368495,1.7929233051987488,78.11,0.320754716981132,0.3396226415094339,0.3396226415094339,0.2,2357.259815839082,58.20859909057617
d1ew4a,106,scrambled_0.2,sample_21,0.9324419647201576,0.8876175265514842,94.97,0.3396226415094339,0.3113207547169811,0.3490566037735849,0.2,251.28903289526983,50.56570816040039
d1ew4a,106,scrambled_0.2,sample_22,0.9181394031412776,1.0098300426440967,89.25,0.3490566037735849,0.320754716981132,0.330188679245283,0.2,153.60504492764338,60.14772415161133
d1ew4a,106,scrambled_0.2,sample_23,0.8781161461446209,1.344666538690969,91.61,0.3396226415094339,0.3490566037735849,0.3113207547169811,0.2,405.6904073862126,54.14638137817383
d1ew4a,106,scrambled_0.2,sample_24,0.8682368676511732,2.951122530291638,91.59,0.3490566037735849,0.320754716981132,0.330188679245283,0.2,214.8465391931724,54.346099853515625
d1ew4a,106,scrambled_0.2,sample_25,0.8643744677535513,2.2625957544453565,84.01,0.3962264150943396,0.330188679245283,0.2735849056603773,0.2,1088.5150505847148,48.38401794433594
d1ew4a,106,scrambled_0.2,sample_26,0.906712552315271,1.073051435962092,91.35,0.3396226415094339,0.3396226415094339,0.320754716981132,0.2,495.6913023742702,39.6832275390625
d1ew4a,106,scrambled_0.2,sample_27,0.9299286399916312,0.9407005950651602,91.89,0.3490566037735849,0.3396226415094339,0.3113207547169811,0.2,341.8224908539671,41.09789657592773
d1ew4a,106,scrambled_0.2,sample_28,0.9434353410096724,0.7893334324106899,95.2,0.3396226415094339,0.320754716981132,0.3396226415094339,0.2,370.3875371893003,36.86245727539063
d1ew4a,106,scrambled_0.2,sample_29,0.874459530131159,1.3378266354468291,92.6,0.3490566037735849,0.2924528301886792,0.3584905660377358,0.2,37.67312626804023,50.51702499389648
d1ew4a,106,scrambled_0.2,sample_30,0.8987133790039183,1.1787318919021683,89.4,0.3773584905660377,0.320754716981132,0.3018867924528302,0.2,550.8865153692565,47.5388069152832
d1ew4a,106,scrambled_0.2,sample_31,0.9390908487760335,0.8757734923948528,93.79,0.3396226415094339,0.320754716981132,0.3396226415094339,0.2,357.81454714322865,50.17873764038086
d1ew4a,106,scrambled_0.2,sample_32,0.9219079779254824,0.9659519952511814,94.3,0.3396226415094339,0.2924528301886792,0.3679245283018867,0.2,249.76674362699583,60.42087173461914
d1ew4a,106,scrambled_0.2,sample_33,0.9384115925719362,0.8371739395440179,94.81,0.3490566037735849,0.320754716981132,0.330188679245283,0.2,171.26070992688153,47.30856704711914
d1ew4a,106,scrambled_0.2,sample_34,0.9131594957955788,1.0614063244453869,90.07,0.3396226415094339,0.3396226415094339,0.320754716981132,0.2,612.4924785735928,44.92537689208984
d1ew4a,106,scrambled_0.2,sample_35,0.9083474897422126,1.1572267322842005,95.34,0.320754716981132,0.3396226415094339,0.3396226415094339,0.2,386.24429996851217,33.02604293823242
d1ew4a,106,scrambled_0.2,sample_36,0.8759678784578272,1.388639701483399,77.29,0.3584905660377358,0.2830188679245283,0.3584905660377358,0.2,1482.350209548225,57.91915512084961
d1ew4a,106,scrambled_0.2,sample_37,0.8923817309834234,1.2292653655206285,88.93,0.320754716981132,0.3396226415094339,0.3396226415094339,0.2,869.176572116135,52.22845458984375
d1ew4a,106,scrambled_0.2,sample_38,0.9370755234642204,0.8725511766715518,95.02,0.3396226415094339,0.330188679245283,0.330188679245283,0.2,1241.603912768422,69.5027084350586
d1ew4a,106,scrambled_0.2,sample_39,0.8720519680019552,1.3144828967459636,93.44,0.3490566037735849,0.3113207547169811,0.3396226415094339,0.2,505.2464199369938,46.662841796875
d1ew4a,106,scrambled_0.2,sample_40,0.9456545424700056,0.7981899167398917,94.13,0.3113207547169811,0.3396226415094339,0.3490566037735849,0.2,254.28583447214345,58.15724182128906
d1ew4a,106,scrambled_0.2,sample_41,0.9303556141110706,0.933049607079287,93.8,0.320754716981132,0.3584905660377358,0.320754716981132,0.2,806.4821880912637,62.74363708496094
d1ew4a,106,scrambled_0.2,sample_42,0.880638294319951,1.3339025477647763,82.04,0.3396226415094339,0.320754716981132,0.3396226415094339,0.2,2172.885610850993,50.66021728515625
d1ew4a,106,scrambled_0.2,sample_43,0.9313742267356062,0.9031091083944331,93.73,0.320754716981132,0.3584905660377358,0.320754716981132,0.2,386.3532322050056,41.56497573852539
d1ew4a,106,scrambled_0.2,sample_44,0.905178788489452,1.1265826959726946,88.12,0.3490566037735849,0.3396226415094339,0.3113207547169811,0.2,898.8965007995755,51.12835693359375
d1ew4a,106,scrambled_0.2,sample_45,0.9248872158428196,0.9839307248539,86.39,0.330188679245283,0.3490566037735849,0.320754716981132,0.2,351.7768446674057,48.954193115234375
d1ew4a,106,scrambled_0.2,sample_46,0.923688317498747,0.9674723090926332,92.39,0.3490566037735849,0.3396226415094339,0.3113207547169811,0.2,1030.6601511232018,52.065616607666016
d1ew4a,106,scrambled_0.2,sample_47,0.969066923747768,0.5295128106119364,92.05,0.3490566037735849,0.320754716981132,0.330188679245283,0.2,711.3593630703742,54.34380340576172
d1ew4a,106,scrambled_0.2,sample_48,0.935606165874646,0.8557476798209472,87.8,0.3113207547169811,0.330188679245283,0.3584905660377358,0.2,199.72124277473276,54.01924133300781
d1ew4a,106,scrambled_0.2,sample_49,0.9268626279742114,0.9804528313306066,92.88,0.3584905660377358,0.320754716981132,0.320754716981132,0.2,679.6900610280958,53.16047668457031
d1ew4a,106,scrambled_0.2,sample_50,0.953396585913334,0.7369544827922989,90.6,0.3679245283018867,0.3396226415094339,0.2924528301886792,0.2,631.3804990427838,51.36616516113281
d1ew4a,106,scrambled_0.2,sample_51,0.944904241545618,0.7974777997721311,94.03,0.3396226415094339,0.3113207547169811,0.3490566037735849,0.2,622.0512346825451,64.4988021850586
d1ew4a,106,scrambled_0.2,sample_52,0.8749702392856701,1.3832587485499064,85.91,0.320754716981132,0.3396226415094339,0.3396226415094339,0.2,577.3130885992218,37.07332992553711
d1ew4a,106,scrambled_0.2,sample_53,0.953692869283996,0.7077251978179708,94.02,0.3396226415094339,0.3396226415094339,0.320754716981132,0.2,197.50818559206488,53.93822860717773
d1ew4a,106,scrambled_0.2,sample_54,0.8774569732548458,2.8852895288889373,88.76,0.3113207547169811,0.3396226415094339,0.3490566037735849,0.2,203.4935388720916,61.49773025512695
d1ew4a,106,scrambled_0.2,sample_55,0.8846396533761657,1.2950795932677464,78.35,0.330188679245283,0.2924528301886792,0.3773584905660377,0.2,2600.811853732353,64.51448059082031
d1ew4a,106,scrambled_0.2,sample_56,0.9351784479863282,0.8682945898192524,93.87,0.320754716981132,0.320754716981132,0.3584905660377358,0.2,453.5824531567171,36.91726303100586
d1ew4a,106,scrambled_0.2,sample_57,0.9317126504996192,0.9181294160367962,90.77,0.3490566037735849,0.320754716981132,0.330188679245283,0.2,526.183048223605,38.57505035400391
d1ew4a,106,scrambled_0.2,sample_58,0.9371944395737708,0.8438056710346392,92.01,0.3490566037735849,0.3113207547169811,0.3396226415094339,0.2,605.0358521832536,39.18472671508789
d1ew4a,106,scrambled_0.2,sample_59,0.923982056322617,0.9631198886949608,84.27,0.3490566037735849,0.3584905660377358,0.2924528301886792,0.2,1207.89271168836,51.88991165161133
d1ew4a,106,scrambled_0.2,sample_60,0.745740836618174,3.8417633736448566,78.38,0.4339622641509434,0.320754716981132,0.2452830188679245,0.2,1024.487840389871,48.21031951904297
d1ew4a,106,scrambled_0.2,sample_61,0.8956720765881583,1.1942770355253671,88.98,0.3490566037735849,0.3773584905660377,0.2735849056603773,0.2,614.7221306308439,48.9832878112793
d1ew4a,106,scrambled_0.2,sample_62,0.8930327257715123,1.225110449509908,92.32,0.3113207547169811,0.3396226415094339,0.3490566037735849,0.2,612.8270454602056,37.40874481201172
d1ew4a,106,scrambled_0.2,sample_63,0.9062580031593906,1.0907240145101187,92.41,0.3396226415094339,0.3396226415094339,0.320754716981132,0.2,1029.4291364184216,39.45791244506836
d1ew4a,106,scrambled_0.2,sample_64,0.9124839190780878,1.132123549845353,88.51,0.3867924528301887,0.3396226415094339,0.2735849056603773,0.2,1740.5516489816755,43.19770812988281
d1ew4a,106,scrambled_0.1,native,0.9508272182667152,0.7239201284454653,96.13,0.3396226415094339,0.320754716981132,0.3396226415094339,0.1,222.5780413050618,36.96917724609375
d1ew4a,106,scrambled_0.1,sample_1,0.945052520207503,0.7881469360248654,93.39,0.3396226415094339,0.320754716981132,0.3396226415094339,0.1,251.63132532393416,50.93206405639648
d1ew4a,106,scrambled_0.1,sample_2,0.9608717102156556,0.6390363847085808,96.08,0.3396226415094339,0.3584905660377358,0.3018867924528302,0.1,267.14592879636024,41.84640121459961
d1ew4a,106,scrambled_0.1,sample_3,0.9192053749677088,1.0674734729336064,85.88,0.3396226415094339,0.3584905660377358,0.3018867924528302,0.1,1946.1176985307968,36.87598037719727
d1ew4a,106,scrambled_0.1,sample_4,0.9528379358793632,0.7194687659056096,96.26,0.3679245283018867,0.2924528301886792,0.3396226415094339,0.1,297.0809043231405,38.70515823364258
d1ew4a,106,scrambled_0.1,sample_5,0.9447336755646774,0.7755059849681679,93.2,0.3396226415094339,0.3584905660377358,0.3018867924528302,0.1,-19.87057490094162,37.1939697265625
d1ew4a,106,scrambled_0.1,sample_6,0.9386954901812848,0.8238989815200114,93.62,0.3490566037735849,0.330188679245283,0.320754716981132,0.1,717.2899796517532,32.365821838378906
d1ew4a,106,scrambled_0.1,sample_7,0.9470518120499698,0.7626992087314544,96.26,0.3490566037735849,0.320754716981132,0.330188679245283,0.1,32.24903130001076,39.84738159179688
d1ew4a,106,scrambled_0.1,sample_8,0.9468939639560676,0.763082112217361,95.27,0.3113207547169811,0.3396226415094339,0.3490566037735849,0.1,283.0321747320082,29.5578727722168
d1ew4a,106,scrambled_0.1,sample_9,0.9404472727349534,0.8205817305372977,89.91,0.3490566037735849,0.3018867924528302,0.3490566037735849,0.1,428.1608801324956,44.22004318237305
d1ew4a,106,scrambled_0.1,sample_10,0.927238797366176,0.9364107929556744,87.79,0.3490566037735849,0.3396226415094339,0.3113207547169811,0.1,1697.9053765839035,32.48036575317383
d1ew4a,106,scrambled_0.1,sample_11,0.9118543836703218,1.0615206520309244,89.95,0.3396226415094339,0.2830188679245283,0.3773584905660377,0.1,252.42611286283457,41.62107849121094
d1ew4a,106,scrambled_0.1,sample_12,0.9296543803838512,0.9497483830594862,94.21,0.3396226415094339,0.320754716981132,0.3396226415094339,0.1,603.4748748267056,48.03667068481445
d1ew4a,106,scrambled_0.1,sample_13,0.9590523492902858,0.6644091558162831,95.44,0.3396226415094339,0.3396226415094339,0.320754716981132,0.1,-24.45846417179165,44.11480331420898
d1ew4a,106,scrambled_0.1,sample_14,0.935207851369992,0.8635986196746587,95.7,0.3490566037735849,0.320754716981132,0.330188679245283,0.1,104.85250735673075,33.14126205444336
d1ew4a,106,scrambled_0.1,sample_15,0.9067816625102548,1.1054705447014617,93.03,0.320754716981132,0.3018867924528302,0.3773584905660377,0.1,635.7053741763885,54.559600830078125
d1ew4a,106,scrambled_0.1,sample_16,0.959882520676892,0.6295898013595536,93.38,0.3396226415094339,0.3396226415094339,0.320754716981132,0.1,201.78104280213623,37.70724487304688
d1ew4a,106,scrambled_0.1,sample_17,0.9613368271198915,0.6436524610973176,94.64,0.3396226415094339,0.3584905660377358,0.3018867924528302,0.1,107.74195307264876,36.29814529418945
d1ew4a,106,scrambled_0.1,sample_18,0.944782982240402,0.8032500487653831,94.46,0.3396226415094339,0.3396226415094339,0.320754716981132,0.1,2107.2321712937587,43.414283752441406
d1ew4a,106,scrambled_0.1,sample_19,0.9412103100941566,0.816946867565632,95.83,0.3396226415094339,0.3396226415094339,0.320754716981132,0.1,130.86590807936906,37.56964874267578
d1ew4a,106,scrambled_0.1,sample_20,0.93398504005833,0.8552294691978506,95.21,0.3490566037735849,0.3396226415094339,0.3113207547169811,0.1,1520.3443737034984,31.843141555786133
d1ew4a,106,scrambled_0.1,sample_21,0.9385546424636806,0.8443277819476754,94.75,0.3396226415094339,0.3396226415094339,0.320754716981132,0.1,284.4232666902668,44.679954528808594
d1ew4a,106,scrambled_0.1,sample_22,0.9348916264877696,0.8672654896101825,89.74,0.3490566037735849,0.3396226415094339,0.3113207547169811,0.1,165.40014972423856,37.15956497192383
d1ew4a,106,scrambled_0.1,sample_23,0.9288603595265258,0.9302932724641412,92.16,0.3490566037735849,0.320754716981132,0.330188679245283,0.1,258.1240161750693,46.28982162475586
d1ew4a,106,scrambled_0.1,sample_24,0.9005775450962076,2.7692301000142217,91.16,0.3396226415094339,0.320754716981132,0.3396226415094339,0.1,311.83721916779734,60.943206787109375
d1ew4a,106,scrambled_0.1,sample_25,0.9425547320686676,0.7942075587407297,94.49,0.3396226415094339,0.3396226415094339,0.320754716981132,0.1,126.13485471861324,50.99980545043945
d1ew4a,106,scrambled_0.1,sample_26,0.9383615341896152,0.8269506140548203,94.0,0.3396226415094339,0.320754716981132,0.3396226415094339,0.1,168.76076339866842,50.332645416259766
d1ew4a,106,scrambled_0.1,sample_27,0.9093658900927352,1.1142938584853073,89.21,0.3396226415094339,0.320754716981132,0.3396226415094339,0.1,803.4947375051636,53.50989532470703
d1ew4a,106,scrambled_0.1,sample_28,0.9361933617435936,0.8669124275476875,92.86,0.3396226415094339,0.3490566037735849,0.3113207547169811,0.1,264.2293215737851,38.461524963378906
d1ew4a,106,scrambled_0.1,sample_29,0.9481182265702056,0.755907738906945,95.65,0.3396226415094339,0.3396226415094339,0.320754716981132,0.1,706.6654187994221,42.27995681762695
d1ew4a,106,scrambled_0.1,sample_30,0.9369678986917211,0.8563180970619725,94.98,0.3113207547169811,0.3396226415094339,0.3490566037735849,0.1,223.6316759502198,35.98005676269531
d1ew4a,106,scrambled_0.1,sample_31,0.8935321774833868,1.207586682137105,93.47,0.320754716981132,0.3396226415094339,0.3396226415094339,0.1,325.7534695997799,37.56642532348633
d1ew4a,106,scrambled_0.1,sample_32,0.9236286670914942,0.965077509610127,91.04,0.3584905660377358,0.320754716981132,0.320754716981132,0.1,87.9569687680221,35.547691345214844
d1ew4a,106,scrambled_0.1,sample_33,0.9226617623824984,0.943161101949548,92.52,0.3490566037735849,0.330188679245283,0.320754716981132,0.1,23.39712732355673,31.2506103515625
d1ew4a,106,scrambled_0.1,sample_34,0.9483291475912362,0.7485791131604224,96.38,0.3490566037735849,0.3396226415094339,0.3113207547169811,0.1,101.234863438475,45.93901062011719
d1ew4a,106,scrambled_0.1,sample_35,0.9221812641988264,0.9253782166339708,94.22,0.3584905660377358,0.320754716981132,0.320754716981132,0.1,179.1619534054835,49.99787902832031
d1ew4a,106,scrambled_0.1,sample_36,0.9548101846502504,0.6909229392594314,95.48,0.3396226415094339,0.320754716981132,0.3396226415094339,0.1,-13.909628981079477,41.87504196166992
d1ew4a,106,scrambled_0.1,sample_37,0.9385352859414576,0.823942367678575,94.72,0.3490566037735849,0.320754716981132,0.330188679245283,0.1,78.38173027214292,45.51113128662109
d1ew4a,106,scrambled_0.1,sample_38,0.9319367868862254,0.908233357266056,92.51,0.3396226415094339,0.3396226415094339,0.320754716981132,0.1,242.33053552427552,39.95319747924805
d1ew4a,106,scrambled_0.1,sample_39,0.9095421930435488,1.0636581859705427,93.83,0.320754716981132,0.320754716981132,0.3584905660377358,0.1,184.02040637233412,33.76592254638672
d1ew4a,106,scrambled_0.1,sample_40,0.9268270639331276,0.927446328725654,86.96,0.3396226415094339,0.3490566037735849,0.3113207547169811,0.1,1644.8709135868733,60.39334487915039
d1ew4a,106,scrambled_0.1,sample_41,0.9349943885795816,0.8680535271199243,92.42,0.3490566037735849,0.3396226415094339,0.3113207547169811,0.1,666.8556196627437,37.4737434387207
d1ew4a,106,scrambled_0.1,sample_42,0.955488081339848,0.7340886140179711,95.05,0.3490566037735849,0.3584905660377358,0.2924528301886792,0.1,322.3096360275642,49.18352127075195
d1ew4a,106,scrambled_0.1,sample_43,0.9262904140515734,0.922833349091408,96.13,0.3490566037735849,0.320754716981132,0.330188679245283,0.1,133.9833550011469,57.85307693481445
d1ew4a,106,scrambled_0.1,sample_44,0.9402541895605592,0.8382711230330961,95.28,0.3490566037735849,0.330188679245283,0.320754716981132,0.1,206.6354681014521,50.73519134521485
d1ew4a,106,scrambled_0.1,sample_45,0.9500647703180458,0.7181152193371988,96.11,0.3396226415094339,0.3396226415094339,0.320754716981132,0.1,553.4794029018483,32.49028778076172
d1ew4a,106,scrambled_0.1,sample_46,0.9457762206361264,0.7816044618841335,95.89,0.3396226415094339,0.3113207547169811,0.3490566037735849,0.1,139.4810073986448,37.33898162841797
d1ew4a,106,scrambled_0.1,sample_47,0.918765750247866,0.9787150735839364,93.85,0.3490566037735849,0.3396226415094339,0.3113207547169811,0.1,319.7839546188231,38.62491989135742
d1ew4a,106,scrambled_0.1,sample_48,0.9456164846147236,0.7833521818404233,94.0,0.3396226415094339,0.320754716981132,0.3396226415094339,0.1,212.9218087769367,53.79842376708984
d1ew4a,106,scrambled_0.1,sample_49,0.9652021491338356,0.6080318870191214,93.01,0.3396226415094339,0.3396226415094339,0.320754716981132,0.1,-71.74993643820423,59.25406646728516
d1ew4a,106,scrambled_0.1,sample_50,0.9453750805440974,0.7901427436514289,95.11,0.3396226415094339,0.3679245283018867,0.2924528301886792,0.1,349.26584850226084,48.40217971801758
d1ew4a,106,scrambled_0.1,sample_51,0.944807170825292,0.7686346247563683,91.04,0.3584905660377358,0.3584905660377358,0.2830188679245283,0.1,844.0222523684381,47.74474334716797
d1ew4a,106,scrambled_0.1,sample_52,0.905707691498603,1.0865550219317464,91.99,0.3584905660377358,0.3396226415094339,0.3018867924528302,0.1,444.21959588922687,53.04751586914063
d1ew4a,106,scrambled_0.1,sample_53,0.8882954458076706,1.2971931351738395,87.94,0.3490566037735849,0.3396226415094339,0.3113207547169811,0.1,631.5192965363486,42.50870132446289
d1ew4a,106,scrambled_0.1,sample_54,0.9320080572820924,0.8678201863213499,95.14,0.320754716981132,0.320754716981132,0.3584905660377358,0.1,413.07114307177807,39.47330856323242
d1ew4a,106,scrambled_0.1,sample_55,0.9519623613230236,0.7407411562667622,96.27,0.3396226415094339,0.3396226415094339,0.320754716981132,0.1,1432.8460036188442,28.310548782348636
d1ew4a,106,scrambled_0.1,sample_56,0.9575345262944864,0.6791618089582526,95.75,0.3396226415094339,0.3584905660377358,0.3018867924528302,0.1,97.05851404627744,34.262393951416016
d1ew4a,106,scrambled_0.1,sample_57,0.952915531727978,0.7099839252541605,95.68,0.3396226415094339,0.3490566037735849,0.3113207547169811,0.1,-0.5345984582304846,38.02062225341797
d1ew4a,106,scrambled_0.1,sample_58,0.9500274614868311,0.7355341423140986,95.83,0.3396226415094339,0.3396226415094339,0.320754716981132,0.1,1639.3342685646517,44.02590560913086
d1ew4a,106,scrambled_0.1,sample_59,0.9156782640586304,1.02850638602867,94.67,0.3490566037735849,0.320754716981132,0.330188679245283,0.1,221.13043401488525,53.72245407104492
d1ew4a,106,scrambled_0.1,sample_60,0.967139135566757,0.5960375380690317,94.04,0.3396226415094339,0.3396226415094339,0.320754716981132,0.1,330.4847195987381,38.4935417175293
d1ew4a,106,scrambled_0.1,sample_61,0.9340259975413684,0.8477725393035561,93.48,0.3490566037735849,0.330188679245283,0.320754716981132,0.1,654.4274956136381,38.410430908203125
d1ew4a,106,scrambled_0.1,sample_62,0.9588852549805208,0.6687228058099718,95.58,0.3396226415094339,0.3584905660377358,0.3018867924528302,0.1,454.5209537801777,48.8930892944336
d1ew4a,106,scrambled_0.1,sample_63,0.949778292372116,0.7288526028590849,94.66,0.320754716981132,0.3396226415094339,0.3396226415094339,0.1,78.73649792047472,43.967193603515625
d1ew4a,106,scrambled_0.1,sample_64,0.9435699762797004,0.781799808696294,95.63,0.3396226415094339,0.320754716981132,0.3396226415094339,0.1,669.5990966643357,29.93499565124512
d1ew4a,106,scrambled_0.5,native,0.9508272182667152,0.7239201284454653,96.13,0.3396226415094339,0.320754716981132,0.3396226415094339,0.5,222.5780413050618,36.96917724609375
d1ew4a,106,scrambled_0.5,sample_1,0.4940482260644682,5.737808523168672,48.72,0.3773584905660377,0.2169811320754717,0.4056603773584906,0.5,2357.636250163071,113.77342987060548
d1ew4a,106,scrambled_0.5,sample_2,0.4400383317905604,11.42666142194224,70.25,0.4245283018867924,0.1226415094339622,0.4528301886792453,0.5,927.3089019299956,139.41200256347656
d1ew4a,106,scrambled_0.5,sample_3,0.7777188379016327,2.7219258083096056,79.48,0.330188679245283,0.320754716981132,0.3490566037735849,0.5,1237.888314597788,59.08447265625
d1ew4a,106,scrambled_0.5,sample_4,0.7652237794043037,2.169035895356509,64.24,0.330188679245283,0.2547169811320754,0.4150943396226415,0.5,1797.699770560041,95.17430877685548
d1ew4a,106,scrambled_0.5,sample_5,0.875186899222095,1.5960027876267286,68.39,0.320754716981132,0.320754716981132,0.3584905660377358,0.5,3351.0308134637166,104.84797668457033
d1ew4a,106,scrambled_0.5,sample_6,0.7444937742005358,4.027081670068728,71.81,0.330188679245283,0.330188679245283,0.3396226415094339,0.5,894.2401269693097,92.2199478149414
d1ew4a,106,scrambled_0.5,sample_7,0.6641783826492285,3.29904643168393,57.91,0.2358490566037736,0.320754716981132,0.4433962264150943,0.5,1360.12318327547,113.68873596191406
d1ew4a,106,scrambled_0.5,sample_8,0.4435089450068976,9.96379000801752,70.05,0.4245283018867924,0.2547169811320754,0.320754716981132,0.5,1436.1136210432282,150.09738159179688
d1ew4a,106,scrambled_0.5,sample_9,0.8443104092819629,1.5875831657523094,68.71,0.3396226415094339,0.3396226415094339,0.320754716981132,0.5,2002.5314761281245,96.70191955566406
d1ew4a,106,scrambled_0.5,sample_10,0.6844672488034161,3.280124748059538,64.15,0.3679245283018867,0.1509433962264151,0.4811320754716981,0.5,2657.933903131904,72.00169372558594
d1ew4a,106,scrambled_0.5,sample_11,0.6568601007074749,4.492016861077275,78.01,0.3773584905660377,0.2169811320754717,0.4056603773584906,0.5,823.2400114067784,126.53553771972656
d1ew4a,106,scrambled_0.5,sample_12,0.8137325847474992,3.790134646080547,77.66,0.320754716981132,0.2924528301886792,0.3867924528301887,0.5,3248.9590310433746,85.9940414428711
d1ew4a,106,scrambled_0.5,sample_13,0.6461400811822643,6.888670887643354,52.53,0.3584905660377358,0.1698113207547169,0.4716981132075472,0.5,2188.14881748105,82.84831237792969
d1ew4a,106,scrambled_0.5,sample_14,0.7926830913010648,2.0089311714265405,68.81,0.3018867924528302,0.330188679245283,0.3679245283018867,0.5,1676.420339766473,73.58055877685547
d1ew4a,106,scrambled_0.5,sample_15,0.7951675175897663,2.0407877334162707,83.32,0.330188679245283,0.330188679245283,0.3396226415094339,0.5,2801.4717617172378,82.75312042236328
d1ew4a,106,scrambled_0.5,sample_16,0.7553161598029066,2.412311608656722,70.48,0.3113207547169811,0.3490566037735849,0.3396226415094339,0.5,893.7178166344446,102.11515808105467
d1ew4a,106,scrambled_0.5,sample_17,0.5951557170209705,8.147941524316378,56.65,0.3396226415094339,0.330188679245283,0.330188679245283,0.5,2414.4756034546663,100.35736846923828
d1ew4a,106,scrambled_0.5,sample_18,0.42680446546991,13.759646182726224,55.87,0.4245283018867924,0.1226415094339622,0.4528301886792453,0.5,1222.2818824259562,82.5562515258789
d1ew4a,106,scrambled_0.5,sample_19,0.8971961898055612,1.2263688292641142,82.65,0.320754716981132,0.320754716981132,0.3584905660377358,0.5,756.9120041106055,79.74429321289062
d1ew4a,106,scrambled_0.5,sample_20,0.5264518077980956,14.7902469179216,78.48,0.3396226415094339,0.2924528301886792,0.3679245283018867,0.5,1175.2571859571424,89.44741821289062
d1ew4a,106,scrambled_0.5,sample_21,0.7866017600466385,2.7082106397591224,65.88,0.3584905660377358,0.330188679245283,0.3113207547169811,0.5,2528.3169789893423,62.20401763916016
