pdb_id,sample,best_plddt,random_plddt,delta_plddt_to_best_model
4cr2,pMPNN,77.06264591439688,71.30809338521401,-5.754552529182874
4dk2,pMPNN,63.13555555555556,56.39706093189964,-6.738494623655924
4dxh,pMPNN,46.265625,35.80539772727273,-10.460227272727273
4dzb,pMPNN,93.6928448275862,74.03999999999999,-29.652844827586208
4edp,pMPNN,48.58132911392405,43.13889240506329,-5.442436708860761
4ef0,pMPNN,82.16289473684209,73.37377192982457,-8.78912280701752
4ejo,pMPNN,90.8473873873874,90.79873873873872,-0.04864864864867968
4f7u,pMPNN,84.12172043010753,72.73612903225806,-11.385591397849467
4gcv,pMPNN,73.37102739726028,67.4654794520548,-5.905547945205484
4h7p,pMPNN,58.03467455621302,41.5207100591716,-26.51396449704142
4hi7,pMPNN,73.01917647058823,44.59517647058824,-38.42399999999999
4i6r,pMPNN,96.85831168831167,95.01662337662336,-1.8416883116883156
4i77,pMPNN,86.50465346534651,84.70623762376236,-1.798415841584145
4i7g,pMPNN,89.12824000000002,51.63423999999999,-47.49400000000003
4inz,pMPNN,58.2427972027972,52.65996503496503,-5.582832167832166
4ixa,pMPNN,93.19617647058828,92.81539215686274,-0.3807843137255418
4ixn,pMPNN,71.60457399103139,38.58161434977579,-43.022959641255596
4j9y,pMPNN,90.76717391304348,80.67065217391306,-10.096521739130424
4jvw,pMPNN,89.55814814814813,88.90398148148145,-0.6541666666666828
4ld8,pMPNN,85.88053333333335,64.4192,-31.461333333333343
4n0k,pMPNN,61.77411214953271,37.5507476635514,-34.223364485981314
4nbp,pMPNN,89.40813953488372,87.73054263565889,-1.6775968992248238
4nsv,pMPNN,33.64571969696969,28.41556818181818,-5.230151515151512
4ogq,pMPNN,64.95132075471699,58.99289308176103,-5.958427672955956
4p5m,pMPNN,90.32072164948454,86.1682474226804,-4.152474226804145
4xkb,pMPNN,88.86112499999999,88.6425,-0.21862499999998875
4xxb,pMPNN,80.35642857142857,61.22738095238096,-29.129047619047604
4zo2,pMPNN,54.46566552901024,53.20890784982935,-1.256757679180886
4zyl,pMPNN,89.07804195804195,74.84776223776224,-24.23027972027971
5ak4,pMPNN,59.41690625000001,48.73984375,-10.677062500000012
5crl,pMPNN,86.1915625,79.05804687500002,-7.133515624999987
5dl5,pMPNN,38.4502891566265,28.92674698795181,-9.523542168674695
5ee0,pMPNN,62.78663194444445,45.31225694444444,-27.47437500000001
5epe,pMPNN,62.58104838709678,54.04528225806452,-8.535766129032261
5faf,pMPNN,78.94263636363637,76.38536363636364,-2.557272727272732
5g5e,pMPNN,87.67664233576643,75.72824817518249,-11.948394160583945
5gvy,pMPNN,49.5088275862069,35.442,-24.066827586206898
5hsg,pMPNN,79.60831578947368,61.25943859649122,-28.348877192982457
5itq,pMPNN,75.07046153846156,65.25630769230769,-9.814153846153872
5jhx,pMPNN,40.09605633802816,32.22025821596244,-7.875798122065724
5mol,pMPNN,86.23277777777778,82.38574074074074,-3.8470370370370404
5n2p,pMPNN,87.67551867219915,34.506016597510374,-63.16950207468877
5ncg,pMPNN,93.95333333333336,91.37954954954954,-2.573783783783824
5nrh,pMPNN,60.74620000000001,48.66150000000002,-22.08469999999999
5o99,pMPNN,95.27745762711866,93.93101694915256,-1.3464406779661005
5odu,pMPNN,61.74537190082644,44.83652892561984,-26.908842975206603
5p9j,pMPNN,49.559586466165406,45.92706766917294,-3.632518796992464
5qs9,pMPNN,57.29818713450291,47.94438596491228,-9.353801169590632
5ryo,pMPNN,90.10214285714284,89.35309523809524,-0.7490476190476016
5tea,pMPNN,66.4393063583815,52.02670520231213,-24.41260115606937
5tfq,pMPNN,62.49028880866427,47.65335740072203,-24.836931407942238
5tro,pMPNN,61.299010989011,43.204560439560446,-28.094450549450556
5wl1,pMPNN,86.12966666666667,80.84905555555555,-5.280611111111114
5xn9,pMPNN,85.88751824817518,77.75153284671532,-8.135985401459862
5yc6,pMPNN,43.19477732793522,41.70384615384615,-1.49093117408907
5yh4,pMPNN,41.36558659217877,33.4127374301676,-7.952849162011169
5yx6,pMPNN,52.1773126614987,39.05346253229974,-23.123850129198964
5yzp,pMPNN,92.34211111111112,91.54711111111114,-0.7949999999999875
5z48,pMPNN,47.99604761904763,40.3552380952381,-7.64080952380953
5zb2,pMPNN,83.22290697674418,80.58488372093022,-2.6380232558139625
6arq,pMPNN,83.11504504504505,67.05693693693694,-26.058108108108115
6c74,pMPNN,60.16810810810812,48.64882882882882,-11.519279279279303
6coj,pMPNN,43.85778225806452,31.261250000000004,-22.596532258064514
6e1x,pMPNN,86.51582352941176,83.10764705882353,-3.4081764705882307
6e85,pMPNN,59.59006097560976,50.3040243902439,-9.286036585365856
6fzv,pMPNN,83.78881355932204,66.59118644067796,-27.19762711864408
6h24,pMPNN,96.03053435114504,94.61030534351146,-1.42022900763358
6h4e,pMPNN,69.29949152542373,66.02969491525424,-3.269796610169493
6ixl,pMPNN,51.209209876543206,46.6663950617284,-4.542814814814804
6j5y,pMPNN,42.66177489177489,32.25424242424242,-10.40753246753247
6jkv,pMPNN,57.81510460251046,56.799246861924686,-1.0158577405857727
6k2f,pMPNN,85.38562043795622,85.0261313868613,-0.35948905109492557
6krw,pMPNN,61.37826797385621,50.44676470588235,-10.93150326797386
6l2l,pMPNN,72.20582191780821,56.56082191780823,-25.644999999999982
6luo,pMPNN,92.3934065934066,92.08164835164835,-0.3117582417582412
6m0r,pMPNN,65.07817391304347,50.80255072463768,-24.27562318840579
6m3b,pMPNN,59.17446808510639,46.28489361702128,-22.889574468085108
6mdh,pMPNN,87.93565217391304,86.10275362318839,-1.83289855072465
6mfk,pMPNN,50.34932692307692,45.82259615384616,-4.52673076923076
6n59,pMPNN,74.01012048192773,41.57253012048193,-42.4375903614458
6nkh,pMPNN,78.48632183908046,52.09402298850575,-36.39229885057471
6np3,pMPNN,54.73268656716418,50.00313432835821,-4.729552238805972
6np9,pMPNN,85.01871794871795,40.67914529914529,-54.33957264957266
6o5e,pMPNN,61.530248447204976,51.96447204968944,-9.565776397515535
6o9u,pMPNN,81.02015748031495,51.33897637795275,-39.6811811023622
6pr1,pMPNN,82.84862745098039,74.86686274509805,-7.981764705882341
6qqh,pMPNN,79.98589743589743,79.47495726495728,-0.5109401709401453
6rkg,pMPNN,57.90295081967213,51.756229508196725,-6.146721311475403
6rsx,pMPNN,69.71224806201552,68.12953488372092,-1.582713178294597
6trj,pMPNN,81.26517647058823,75.48811764705881,-5.777058823529416
6vzd,pMPNN,89.4140506329114,86.40151898734176,-3.012531645569638
6w9g,pMPNN,72.86685314685315,59.24237762237762,-23.62447552447553
6xip,pMPNN,82.72895652173915,77.10617391304349,-5.622782608695658
6y38,pMPNN,64.31978021978021,64.17999999999999,-0.1397802197802207
6zjk,pMPNN,80.4267619047619,43.62361904761904,-46.803142857142866
6zmb,pMPNN,73.31939698492462,58.983266331658285,-24.336130653266338
7bl4,pMPNN,90.3608823529412,86.76029411764704,-3.6005882352941683
7c2g,pMPNN,85.95551020408163,80.74030612244897,-5.215204081632663
7eam,pMPNN,34.920196078431374,32.06485294117647,-2.8553431372549056
7jv7,pMPNN,42.9135691318328,36.50887459807073,-6.404694533762068
7k5z,pMPNN,65.91,62.8260593220339,-3.0839406779660976
7kn8,pMPNN,52.783676012461065,43.84074766355139,-8.942928348909675
7l1v,pMPNN,70.23916666666668,61.49271604938272,-8.746450617283955
7mt1,pMPNN,92.02428125,90.93109375,-1.093187499999999
3cj1,pMPNN,82.85958041958042,68.20111888111889,-24.658461538461538
1st6,pMPNN,84.90386861313868,81.59328467153284,-3.3105839416058416
5my6,pMPNN,60.79259036144578,49.06753012048193,-11.725060240963849
3sre,pMPNN,52.58451327433629,47.06306784660767,-5.521445427728615
1dci,pMPNN,54.71781818181818,44.83589090909091,-9.881927272727275
1k1x,pMPNN,55.4276,37.20203636363637,-28.22556363636363
5c8w,pMPNN,69.23708333333335,48.142083333333325,-31.09500000000002
1u94,pMPNN,71.66745247148289,65.10300380228135,-6.564448669201539
1vq8,pMPNN,90.7425925925926,90.37049382716047,-0.3720987654321277
1vaj,pMPNN,49.21807881773399,37.58463054187192,-11.633448275862072
4d0e,pMPNN,89.53658536585365,67.42170731707317,-32.11487804878048
3p73,pMPNN,90.32104166666666,84.27875,-6.042291666666657
6rvq,pMPNN,84.6848730964467,71.15502538071067,-23.529847715736025
4uyb,pMPNN,72.91412060301508,66.15391959798994,-6.760201005025138
2vzs,pMPNN,91.53000000000002,86.9560909090909,-4.573909090909112
1r2z,native,49.051063829787246,47.441063829787225,-1.6100000000000207
1p5s,native,43.60861635220126,41.52874213836478,-2.079874213836483
1uoy,native,53.68296875,45.013125,-8.669843749999998
4ld8,native,62.699866666666665,52.516133333333336,-10.183733333333329
4ogq,native,55.70037735849057,47.37207547169812,-8.328301886792453
6arq,native,48.703963963963965,42.636756756756746,-6.067207207207218
5jhx,native,37.13673708920188,31.458286384976525,-5.678450704225355
2xw6,native,62.053203125,41.1075,-14.945703125000001
1spp,native,59.93839285714286,33.07133928571428,-20.867053571428578
1adz,native,62.8930985915493,55.30591549295775,-7.587183098591545
4dxh,native,33.18443181818182,32.72869318181818,-0.4557386363636411
2ohw,native,44.96703124999999,31.402578125,-7.564453124999989
4c1h,native,41.18122171945701,35.36113122171946,-5.820090497737546
2q9u,native,40.30248,31.25576,-9.046720000000004
4gcv,native,54.86650684931507,48.72034246575343,-6.14616438356164
2myg,native,68.17957894736844,59.34978947368421,-8.82978947368423
3c07,native,59.844109589041096,49.015273972602735,-10.828835616438361
1hzf,native,42.55751533742331,33.83266871165644,-8.724846625766872
3c9u,native,32.021715976331365,30.39396449704142,-1.6277514792899446
1zbs,native,46.93443181818181,36.863693181818185,-10.070738636363622
1q0r,native,36.68632996632997,29.79518518518519,-6.8911447811447815
2odk,native,88.47274509803921,58.13588235294117,-24.336862745098045
2fr1,native,47.97,38.25435406698565,-9.71564593301435
1zyb,native,32.354897959183674,25.608027210884355,-6.746870748299319
2nn6,native,49.6972033898305,39.90872881355932,-9.788474576271177
1t7s,native,84.64387596899225,56.358139534883726,-22.28573643410852
2bo4,native,43.06892105263159,38.06884210526316,-5.000078947368429
3g0m,native,44.78326086956522,40.17057971014493,-4.6126811594202906
6j5y,native,38.874329004329006,37.92194805194806,-0.952380952380949
1vk3,native,35.65557575757576,29.847212121212127,-5.808363636363634
2yz1,native,46.113771929824566,45.73710526315789,-0.37666666666667226
1azs,native,33.679,28.12547368421053,-5.5535263157894725
1rki,native,36.3565306122449,35.1784693877551,-1.1780612244898023
1pja,native,41.916268656716426,39.11955223880597,-2.796716417910453
2aeu,native,38.43218579234973,31.242404371584698,-7.18978142076503
1w6k,native,37.4178853046595,33.92508960573477,-3.4927956989247306
1vim,native,41.48532967032966,37.26032967032968,-4.22499999999998
1ufn,native,60.30666666666667,44.02604938271605,-10.280617283950619
1fyh,native,42.67482456140351,36.4951754385965,-6.179649122807014
6y38,native,45.11999999999999,43.04252747252748,-2.0774725274725085
3ede,native,30.56090047393365,26.603364928909954,-3.9575355450236955
5yzp,native,41.69955555555556,41.65122222222222,-0.04833333333333911
6e85,native,36.08222560975609,27.36503048780488,-8.717195121951207
1osn,native,38.99761329305136,30.611873111782472,-8.385740181268886
1wfo,native,55.42324786324786,39.27333333333334,-10.149914529914518
2ffy,native,35.46625698324022,32.37689944134078,-3.089357541899439
4ixn,native,34.26242152466368,28.028161434977573,-6.2342600896861065
1j6o,native,49.129375,35.07046875,-8.05890625
1pa7,native,50.120153846153855,38.73684615384616,-11.383307692307696
6rkg,native,45.00139344262295,37.28303278688525,-7.718360655737698
1a12,native,50.44356608478802,37.48605985037406,-6.957506234413955
7mt1,native,86.46465624999999,47.052031250000006,-33.412624999999984
3bmv,native,77.73528089887643,43.24831460674158,-28.486966292134845
3e9d,native,40.94884,34.113879999999995,-6.834960000000002
1b63,native,42.805925925925926,36.57342592592593,-6.232499999999995
1hfe,native,48.987386363636354,44.57579545454545,-4.411590909090904
1aor,native,34.39607594936709,28.34670886075949,-6.049367088607596
1yf2,native,42.995609756097565,40.80375609756098,-2.191853658536587
1wyj,native,47.91633928571428,41.540000000000006,-6.376339285714273
1boo,native,41.87075,31.24096875,-10.62978125
4dzb,native,45.83663793103448,43.07827586206897,-2.7583620689655106
6rsx,native,40.98720930232558,38.870232558139534,-2.116976744186047
1tsj,native,57.46135338345866,44.22849624060151,-7.232857142857149
4hi7,native,41.83082352941177,40.08058823529413,-1.750235294117637
1svi,native,52.80615384615385,40.15389743589744,-6.652256410256406
1u84,native,81.77691358024691,69.73382716049382,-6.043086419753095
1efp,native,44.182404371584695,38.2748087431694,-5.907595628415294
1sed,native,56.11660714285714,47.90723214285714,-8.209375000000001
1wzl,native,42.25026178010471,37.62431937172775,-4.625942408376957
7eam,native,30.08053921568628,26.15642156862745,-3.9241176470588286
3sao,native,60.56026490066227,48.55145695364239,-6.008807947019875
1rhs,native,43.73261744966443,34.56590604026845,-9.16671140939598
1snn,native,37.965753424657535,37.73913242009132,-0.22662100456621204
5tro,native,48.14357142857143,45.24049450549451,-2.9030769230769167
2wp8,native,33.59413333333334,30.85793333333333,-2.7362000000000073
1w7o,native,47.50000000000001,38.700338983050855,-8.799661016949152
6coj,native,31.00375,30.764274193548392,-0.23947580645160826
2qkg,native,30.23742857142857,27.295857142857137,-2.9415714285714323
5tea,native,40.15300578034682,34.537398843930646,-5.615606936416171
2dfk,native,43.66592592592593,43.50944444444444,-0.15648148148149232
3toy,native,51.06259541984733,43.69167938931298,-7.370916030534346
5yh4,native,39.17927374301676,29.318938547486034,-9.860335195530723
1wv3,native,46.736153846153854,40.32730769230769,-6.408846153846163
4i77,native,41.27831683168316,37.38287128712872,-3.895445544554441
4b8r,native,38.6254817987152,30.47456102783726,-8.150920770877939
2efv,native,56.802682926829256,43.98146341463415,-6.821219512195107
5itq,native,51.27438461538462,41.288,-9.986384615384623
1cjx,native,40.80546666666667,26.89173333333333,-7.913733333333337
1u3e,native,41.84333333333334,34.903619047619046,-6.939714285714295
1vk8,native,75.71784946236559,68.51623655913978,-7.201612903225808
6pr1,native,56.74627450980391,47.14774509803922,-9.598529411764687
5p9j,native,41.1578947368421,37.71293233082707,-3.44496240601503
1bvp,native,46.09316666666667,40.25425,-5.83891666666667
3h9v,native,59.43538461538461,51.67903846153846,-7.7563461538461524
1klo,native,54.16078431372549,48.47627450980392,-5.684509803921571
3h0u,native,40.225326086956514,32.03583333333333,-8.189492753623185
1xc2,native,59.74552631578947,36.34513157894736,-17.40039473684211
2qdd,native,45.44082987551867,41.7451867219917,-3.695643153526973
4f7u,native,56.31225806451613,49.2574193548387,-7.054838709677426
2km8,native,79.39604938271606,57.65234567901236,-15.743703703703694
1edq,native,60.1008256880734,49.1102752293578,-10.990550458715596
2qp2,native,57.37671052631579,52.828421052631576,-4.548289473684214
2onk,native,46.10645833333333,41.35966666666666,-4.746791666666667
1x6h,native,64.00777777777778,56.789722222222224,-7.2180555555555515
3bpv,native,63.706204379562045,46.13605839416058,-11.570145985401467
2dew,native,35.58568807339449,34.44697247706422,-1.1387155963302718
6k2f,native,54.10226277372262,33.306934306569346,-14.795328467153276
4ejo,native,62.76450450450452,60.969369369369375,-1.7951351351351477
1o13,native,84.05654205607478,48.40196261682243,-29.654579439252345
1vcf,native,44.02990322580645,31.94858064516129,-6.0813225806451605
1wvh,native,44.723984962406014,39.64992481203007,-5.074060150375942
1whq,native,62.45348837209303,47.063139534883724,-9.390348837209302
5yx6,native,34.97555555555556,27.99111111111111,-6.984444444444449
6jkv,native,45.11598326359832,36.86979079497908,-8.246192468619235
1evs,native,52.95972826086957,48.54945652173912,-4.410271739130451
1dvo,native,57.10572368421053,53.630394736842106,-3.475328947368425
3dby,native,84.15743801652891,80.09677685950415,-4.060661157024768
2w3s,native,58.57666666666666,54.25094017094016,-4.325726495726499
1uv7,native,83.1095,78.776,-4.333500000000001
1ujo,native,43.91786259541985,33.95007633587786,-9.967786259541988
1vdc,native,47.75568181818182,28.775303030303032,-12.980378787878788
3lf6,native,46.36688311688312,37.13428571428572,-9.232597402597406
1wju,native,55.93862068965517,44.37574712643678,-11.562873563218389
2hjs,native,51.97268421052632,44.88794736842106,-7.084736842105258
2nsp,native,37.08640350877193,33.85543859649123,-3.2309649122806974
1ub1,native,61.67792000000001,47.85536,-7.82256000000001
1bg1,native,53.8306989247312,51.623763440860216,-2.2069354838709856
1iq8,native,61.47493506493508,42.47233766233767,-13.00259740259741
1shu,native,43.72375690607735,36.84845303867404,-6.875303867403311
1gwe,native,31.684497991967877,29.33357429718876,-2.350923694779116
5dl5,native,29.524795180722894,25.144096385542166,-4.380698795180727
1sse,native,76.80657142857142,72.47171428571428,-4.334857142857132
2p7j,native,42.951935483870976,31.511720430107523,-11.440215053763453
1fs1,native,75.65194029850747,52.889552238805976,-16.762388059701493
2fvv,native,41.255333333333326,39.70555555555556,-1.5497777777777628
3brs,native,46.22634057971015,41.35710144927537,-4.869239130434778
7c2g,native,57.35561224489796,41.597959183673474,-9.757653061224488
1ixd,native,44.50384615384615,35.050109890109894,-9.453736263736253
5z48,native,35.5987619047619,31.590619047619043,-4.0081428571428575
2bu9,native,35.83738601823708,27.363343465045595,-8.474042553191488
4inz,native,40.931223776223774,35.266853146853144,-5.66437062937063
6np9,native,45.27128205128204,30.171111111111102,-9.10017094017094
2fp1,native,48.3519393939394,45.25006060606061,-3.101878787878796
2q9q,native,53.10350877192982,45.793070175438594,-7.310438596491224
2hku,native,56.20314285714285,51.537,-4.666142857142852
3n55,native,37.880090090090086,32.88900900900901,-4.991081081081077
3vfi,native,57.329711538461545,45.2375,-6.092211538461548
5odu,native,35.59719008264463,32.92801652892562,-2.6691735537190127
1k5n,native,76.47189473684209,71.84736842105262,-4.624526315789467
6m3b,native,59.4176595744681,49.81297872340426,-9.60468085106384
5mol,native,65.10212962962963,56.959537037037045,-8.142592592592585
2xau,native,66.42181818181818,61.7428787878788,-4.67893939393938
1f2q,native,37.73975609756098,34.17524390243903,-3.5645121951219494
1wa3,native,69.22732673267326,62.11643564356435,-7.110891089108911
1w4x,native,38.543744680851056,33.893021276595746,-4.650723404255309
6zjk,native,36.00714285714286,33.3312380952381,-2.6759047619047607
4n0k,native,35.45635514018692,32.26373831775701,-3.192616822429912
1why,native,69.70607142857142,69.5775,-0.12857142857141923
4i7g,native,43.95576000000001,37.57280000000001,-6.382960000000004
6n59,native,37.98349397590362,34.71084337349398,-3.272650602409641
5wl1,native,38.31894444444444,31.2245,-7.0944444444444414
3sq7,native,30.17479674796748,26.27479674796748,-3.900000000000002
3q46,native,43.02230337078651,33.850842696629215,-9.171460674157295
2gom,native,94.53655737704918,82.56573770491804,-11.970819672131142
5nrh,native,41.523500000000006,35.523,-6.000500000000002
1j8u,native,37.708110749185664,34.58182410423453,-3.1262866449511364
6vzd,native,81.34582278481014,67.19202531645571,-8.153797468354426
1r0r,native,44.05352941176471,38.90274509803921,-5.150784313725495
6trj,native,81.84235294117646,72.26435294117647,-9.577999999999989
6h4e,native,51.606508474576266,49.79505084745763,-1.8114576271186351
1erd,native,75.36825,53.87874999999999,-15.489500000000014
4edp,native,34.671329113924045,31.20987341772152,-3.461455696202524
1t1u,native,36.79887434554974,31.193429319371727,-5.605445026178014
1cix,native,83.89431818181818,81.6315909090909,-2.2627272727272754
1ix9,native,57.76417391304347,55.9364347826087,-1.8277391304347717
2ppx,native,88.58225806451611,60.825967741935486,-21.756290322580625
1ky9,native,43.58977272727273,37.282045454545454,-6.307727272727277
5xn9,native,90.01321167883212,75.08759124087591,-8.925620437956212
1vco,native,38.329,30.219480000000004,-8.109519999999996
2fj8,native,70.87830508474578,45.85237288135593,-19.025932203389843
4nbp,native,47.87077519379845,39.137674418604654,-8.733100775193797
1xoy,native,55.0128125,35.714749999999995,-13.298062500000007
6o9u,native,59.10787401574803,56.85007874015749,-2.2577952755905386
1ako,native,34.49779850746268,33.30791044776119,-1.1898880597014951
1sxj,native,50.37565656565656,45.97030303030304,-4.40535353535352
2q22,native,44.10916030534352,36.42381679389313,-7.685343511450391
3bq9,native,41.76168316831684,40.58247524752476,-1.1792079207920807
3rq7,native,44.37298850574712,41.91862068965517,-2.4543678160919455
3c8c,native,46.32415966386555,41.268193277310914,-5.055966386554637
4xxb,native,62.87261904761905,59.66333333333333,-3.20928571428572
5ak4,native,42.41728125,30.328750000000003,-6.088531249999999
1ok3,native,45.21016129032258,40.51645161290323,-4.693709677419349
3vas,native,44.90350724637681,29.36715942028985,-9.536347826086963
1kbe,native,71.05666666666666,52.54541666666666,-12.511249999999997
3ddt,native,54.85644444444444,52.61955555555556,-2.2368888888888847
2qpn,native,40.20981132075471,31.956,-8.25381132075471
1nh8,native,35.475952380952386,30.25609523809524,-5.219857142857144
2gq0,native,40.26953125,38.0483203125,-2.221210937499997
3pve,native,34.99688524590164,32.097759562841524,-2.899125683060113
1agg,native,65.408125,51.52291666666667,-7.885208333333331
1gku,native,38.449475806451616,36.96266129032258,-1.4868145161290371
1xeq,native,55.63955056179774,53.96000000000001,-1.6795505617977327
2o8p,native,64.86895454545456,59.79509090909091,-5.073863636363647
1nui,native,53.77888888888889,48.56722222222223,-5.211666666666666
1xq4,native,78.10121951219512,40.77455284552846,-31.326666666666654
4dk2,native,38.26659498207886,33.890967741935484,-4.375627240143373
2i4f,native,71.3247,71.046,-0.2787000000000006
5epe,native,39.04633064516129,37.4683064516129,-1.5780241935483943
1uuj,native,80.87842105263158,77.14855263157895,-3.729868421052629
5gvy,native,54.71910344827587,53.08206896551724,-1.6370344827586294
2daw,native,43.25453900709219,37.76390070921987,-5.490638297872323
1jta,native,31.809806094182825,24.81537396121884,-6.994432132963986
6nkh,native,42.15785440613027,39.91865900383142,-2.239195402298847
1k1g,native,57.68696721311476,49.940327868852464,-7.746639344262299
1n13,native,56.98326086956522,56.47086956521739,-0.5123913043478296
2zad,native,49.18927601809955,45.16393665158371,-4.025339366515837
2j01,native,59.34439999999999,49.5669,-9.777499999999996
4xkb,native,54.414750000000005,50.057500000000005,-4.3572500000000005
1zcb,native,41.13007936507937,37.26611111111112,-3.8639682539682454
2cu2,native,40.876007462686566,37.19921641791044,-3.676791044776124
1yht,native,34.06421511627907,32.858517441860464,-1.2056976744186088
1k94,native,47.8750303030303,39.7590303030303,-8.116
1v8p,native,51.929015151515145,50.724015151515154,-1.2049999999999912
7jv7,native,32.10897106109324,26.378199356913186,-5.730771704180057
3q90,native,33.05312977099236,33.02824427480916,-0.02488549618320235
4j9y,native,84.69684782608697,74.22608695652174,-10.470760869565225
2brf,native,57.09782178217823,49.1350495049505,-7.962772277227728
4c5k,native,43.59887272727273,38.41105454545455,-5.18781818181818
2dc5,native,47.63976190476191,47.00619047619048,-0.6335714285714289
1fjg,native,36.996682692307694,36.21625,-0.7804326923076914
7k5z,native,41.1478813559322,36.59427966101695,-4.553601694915251
5hsg,native,46.956105263157895,38.467473684210525,-8.48863157894737
1iq0,native,39.77813513513514,34.75837837837838,-5.019756756756756
1u3o,native,58.138059701492544,51.99089552238806,-6.147164179104486
2p3w,native,46.369,43.3874,-2.9816000000000003
7bl4,native,58.42333333333334,50.45607843137255,-7.967254901960786
1fm0,native,53.70222222222223,52.53419753086419,-1.1680246913580419
1fnn,native,84.26964285714287,75.875625,-8.39401785714287
2fh5,native,56.29821705426356,48.70201550387596,-7.5962015503875975
3m8o,native,75.27864077669904,68.76038834951456,-6.518252427184478
2q7f,native,93.10953846153846,78.40738461538463,-8.702153846153834
2b5g,native,42.864404761904765,35.824464285714285,-7.0399404761904805
2nxc,native,45.13917322834646,39.43503937007874,-5.704133858267717
3sfx,native,44.66821212121213,42.08836363636364,-2.5798484848484904
1jz8,native,35.35181506849315,29.063356164383563,-6.288458904109589
2yjt,native,53.34464705882353,35.67194117647058,-11.67270588235295
2i10,native,73.52231884057971,67.67391304347827,-5.848405797101449
6xip,native,43.05365217391304,42.47034782608695,-0.5833043478260862
3imk,native,53.20834394904458,41.34834394904459,-11.859999999999992
1a5t,native,47.7667149758454,33.64251207729468,-8.12420289855072
2oi8,native,52.14,47.61192307692308,-4.528076923076924
2ba0,native,68.99313725490195,61.2135294117647,-7.779607843137249
1je5,native,34.84218274111675,32.77441624365483,-2.0677664974619248
2idr,native,32.93542372881356,31.36785310734464,-1.5675706214689207
2nmu,native,34.760000000000005,31.571250000000003,-3.1887500000000024
1pf5,native,57.07730769230769,40.38153846153846,-10.69576923076923
2nrh,native,44.76185185185184,41.562345679012346,-3.1995061728394916
1v1h,native,57.26918918918919,56.18770270270271,-1.081486486486483
1xhb,native,46.81404580152671,40.001526717557255,-6.812519083969455
1ewf,native,37.958702928870295,31.082887029288703,-6.875815899581593
6ixl,native,35.94197530864197,32.56656790123456,-3.3754074074074083
3c20,native,51.85289999999999,40.8327,-11.020199999999988
1qyp,native,83.43735849056604,73.1079245283019,-10.329433962264147
2icy,native,49.12192771084337,44.71228915662651,-4.409638554216862
3gad,native,50.2815652173913,50.21886956521739,-0.06269565217390749
4jvw,native,85.11111111111111,82.36277777777777,-2.748333333333349
4p5m,native,53.642680412371135,49.02103092783505,-4.621649484536086
6mfk,native,36.72822115384615,34.19831730769231,-2.529903846153843
6np3,native,44.487798507462685,39.49227611940299,-4.9955223880596975
1xhs,native,55.50530973451327,43.68902654867257,-11.816283185840696
7l1v,native,52.604351851851845,44.51706790123456,-8.087283950617284
2a0u,native,38.577860962566845,34.75516042780749,-3.822700534759356
3las,native,40.61277108433735,35.76415662650603,-4.848614457831324
2zyq,native,42.490992366412215,34.30916030534351,-8.181832061068704
3vzx,native,47.158942731277534,39.90140969162995,-7.2575330396475835
3nuh,native,72.87251461988305,59.03397660818712,-7.838538011695931
1f86,native,61.07652173913043,60.285130434782616,-0.7913913043478118
4i6r,native,80.63688311688311,47.16831168831169,-27.468571428571423
1fo5,native,94.962,90.78047058823527,-4.181529411764728
1u69,native,48.15948717948717,42.58198717948719,-5.577499999999979
1jos,native,77.12049999999999,73.8404,-3.2800999999999902
3vnq,native,34.51023483365949,32.73823874755382,-1.7719960861056663
2fa1,native,42.01808917197452,30.32350318471338,-11.694585987261142
3pdu,native,48.16943089430895,44.1559349593496,-4.0134959349593515
1ybf,native,32.495000000000005,27.600650406504062,-4.894349593495942
1iuf,native,59.61786666666668,53.2952,-6.322666666666677
1edz,native,58.11415204678363,29.542807017543858,-22.571345029239772
1ynp,native,40.651952861952864,33.84070707070708,-6.811245791245781
2xvm,native,31.21634517766497,29.42451776649746,-1.7918274111675103
3iu1,native,39.53407960199005,32.80756218905473,-6.726517412935323
2fe7,native,53.43852564102565,48.07987179487179,-5.358653846153857
1zgm,native,54.18429530201342,43.824832214765095,-10.359463087248322
5zb2,native,66.81825581395348,45.33848837209303,-15.479767441860453
1rqb,native,49.22833333333334,44.797559523809525,-4.430773809523814
1zki,native,49.54920634920636,49.08936507936508,-0.45984126984127727
2zkm,native,69.84754098360655,53.41885245901639,-10.428688524590157
2con,native,46.99727272727273,41.253939393939405,-5.743333333333325
1srk,native,85.37363636363636,62.404848484848486,-16.96878787878788
2dst,native,44.86024590163935,42.48696721311475,-2.3732786885246
6zmb,native,58.131608040201,36.96572864321608,-15.16587939698492
1s29,native,44.871123595505615,43.283370786516855,-1.5877528089887605
2f3l,native,33.36780303030302,30.390227272727277,-2.977575757575746
3cu9,native,33.64337579617835,27.916815286624207,-5.72656050955414
2cz4,native,58.14050505050505,49.23666666666666,-8.90383838383839
5o99,native,82.16186440677967,57.22474576271188,-18.937118644067787
6c74,native,42.36324324324325,35.68648648648649,-6.67675675675676
2xol,native,46.51680722891566,41.84632530120482,-4.6704819277108385
3ezq,native,79.59362831858407,62.59522123893805,-10.998407079646014
1xg9,native,64.60806451612903,61.61306451612903,-2.9950000000000045
