pdb_id,model,plddt,delta_to_best
2nsp,1,32.82049707602339,-4.265906432748537
2nsp,3,31.56891812865497,-5.517485380116959
2fiy,5,41.39979310344828,-1.8909655172413693
2fiy,3,43.137655172413794,-0.1531034482758571
2fiy,1,40.356448275862064,-2.934310344827587
2fiy,2,41.55693103448275,-1.7338275862068997
2fiy,4,43.29075862068965,0.0
3lf6,2,40.41103896103896,-5.9558441558441615
3lf6,3,46.36688311688312,0.0
3lf6,4,37.13428571428572,-9.232597402597406
3lf6,1,32.39116883116883,-13.975714285714297
3lf6,5,35.11662337662338,-11.250259740259743
1vk3,2,35.65557575757576,0.0
1vk3,1,32.109818181818184,-3.5457575757575768
1vk3,5,29.847212121212127,-5.808363636363634
1vk3,3,32.562000000000005,-3.0935757575757563
1vk3,4,32.14909090909091,-3.5064848484848525
2yz1,3,46.113771929824566,0.0
2yz1,4,34.18342105263158,-11.930350877192986
2yz1,1,45.73710526315789,-0.37666666666667226
2yz1,5,44.85815789473684,-1.2556140350877243
2yz1,2,43.21640350877193,-2.897368421052633
1je5,5,30.02964467005076,-4.81253807106599
1je5,3,32.35269035532995,-2.4894923857868037
1je5,2,33.989086294416246,-0.8530964467005049
1je5,4,34.84218274111675,0.0
1je5,1,32.77441624365483,-2.0677664974619248
1uuj,1,69.17605263157894,-11.70236842105264
1uuj,5,77.14855263157895,-3.729868421052629
1uuj,2,76.85907894736842,-4.0193421052631635
1uuj,3,80.87842105263158,0.0
1uuj,4,66.5017105263158,-14.376710526315776
1azs,2,33.679,0.0
1azs,5,28.12547368421053,-5.5535263157894725
1azs,4,31.127894736842105,-2.551105263157897
1azs,1,31.021736842105263,-2.6572631578947394
1azs,3,29.571052631578947,-4.107947368421055
1k94,1,39.7590303030303,-8.116
1k94,4,47.8750303030303,0.0
1k94,2,40.24939393939394,-7.62563636363636
1k94,5,39.670060606060616,-8.204969696969684
1k94,3,46.36127272727273,-1.5137575757575732
1rki,3,36.3565306122449,0.0
1rki,1,33.75806122448979,-2.5984693877551095
1rki,5,31.487244897959183,-4.86928571428572
1rki,4,35.917142857142856,-0.43938775510204664
1rki,2,35.1784693877551,-1.1780612244898023
1pja,4,41.916268656716426,0.0
1pja,5,39.09466417910448,-2.821604477611949
1pja,3,31.566679104477608,-10.349589552238818
1pja,2,40.74376865671641,-1.1725000000000136
1pja,1,39.11955223880597,-2.796716417910453
2od4,1,46.55600000000001,-3.8477999999999852
2od4,4,44.28720000000001,-6.116599999999984
2od4,2,42.672,-7.7318
2od4,3,50.4038,0.0
2od4,5,46.39529999999999,-4.008500000000005
1fyh,3,34.85938596491228,-7.815438596491234
1fyh,1,42.67482456140351,0.0
1fyh,4,34.60614035087719,-8.068684210526321
1fyh,5,36.3790350877193,-6.295789473684209
1fyh,2,36.4951754385965,-6.179649122807014
1ybx,5,66.92989010989012,-9.013296703296689
1ybx,3,65.12725274725275,-10.815934065934059
1ybx,1,60.99153846153848,-14.95164835164833
1ybx,4,74.77824175824176,-1.1649450549450506
1ybx,2,75.94318681318681,0.0
3pna,5,29.024496124031007,-3.3087596899224856
3pna,3,31.052015503875968,-1.281240310077525
3pna,2,31.708372093023257,-0.6248837209302351
3pna,4,30.552403100775194,-1.780852713178298
3pna,1,32.33325581395349,0.0
1fs1,4,46.38373134328359,-29.268208955223876
1fs1,3,75.65194029850747,0.0
1fs1,1,68.49805970149254,-7.153880597014933
1fs1,2,52.889552238805976,-22.762388059701493
1fs1,5,48.50373134328358,-27.148208955223886
2aeu,2,38.43218579234973,0.0
2aeu,4,34.95532786885245,-3.4768579234972776
2aeu,3,31.242404371584698,-7.18978142076503
2aeu,1,36.27622950819672,-2.1559562841530067
2aeu,5,30.882868852459016,-7.549316939890712
3gf3,1,28.71435810810811,-4.375912162162162
3gf3,3,27.676283783783784,-5.41398648648649
3gf3,2,33.023986486486486,-0.06628378378378841
3gf3,4,29.74837837837838,-3.341891891891894
3gf3,5,33.090270270270274,0.0
3cu9,4,27.9356050955414,-5.707770700636946
3cu9,3,26.42429936305732,-7.219076433121028
3cu9,2,33.64337579617835,0.0
3cu9,5,27.916815286624207,-5.72656050955414
3cu9,1,29.905796178343948,-3.737579617834399
2phn,3,30.595967741935485,-8.728911290322575
2phn,2,34.50266129032258,-4.822217741935482
2phn,1,33.588346774193546,-5.736532258064514
2phn,5,28.94991935483871,-10.374959677419351
2phn,4,39.32487903225806,0.0
1w6k,2,37.4178853046595,0.0
1w6k,5,33.732580645161285,-3.6853046594982146
1w6k,3,32.32150537634409,-5.096379928315407
1w6k,1,34.00322580645162,-3.4146594982078824
1w6k,4,33.92508960573477,-3.4927956989247306
1w4x,3,33.11144680851064,-5.432297872340413
1w4x,2,38.543744680851056,0.0
1w4x,1,32.35336170212766,-6.190382978723399
1w4x,4,32.48259574468085,-6.061148936170206
1w4x,5,33.893021276595746,-4.650723404255309
3bpv,5,49.33423357664233,-14.371970802919712
3bpv,3,63.706204379562045,0.0
3bpv,4,46.13605839416058,-17.570145985401467
3bpv,2,47.15700729927007,-16.549197080291975
3bpv,1,46.43927007299271,-17.266934306569333
6h4e,1,43.75016949152542,-7.856338983050847
6h4e,3,44.44569491525424,-7.160813559322023
6h4e,5,45.00379661016949,-6.602711864406778
6h4e,4,51.606508474576266,0.0
6h4e,2,49.79505084745763,-1.8114576271186351
2r31,1,40.00063829787233,-11.86302127659576
2r31,5,42.24591489361703,-9.617744680851061
2r31,4,33.83434042553191,-18.029319148936175
2r31,3,31.359361702127664,-20.504297872340423
2r31,2,51.86365957446809,0.0
1vim,4,41.48532967032966,0.0
1vim,5,36.34252747252747,-5.14280219780219
1vim,2,38.35263736263737,-3.1326923076922952
1vim,1,37.26032967032968,-4.22499999999998
1vim,3,37.34373626373627,-4.141593406593394
2ot2,5,43.81511111111111,-2.671777777777791
2ot2,2,41.12055555555556,-5.366333333333337
2ot2,3,46.4868888888889,0.0
2ot2,1,45.25455555555556,-1.2323333333333366
2ot2,4,44.22288888888889,-2.26400000000001
6rkg,2,37.28303278688525,-7.718360655737698
6rkg,1,45.00139344262295,0.0
6rkg,4,35.88549180327869,-9.115901639344258
6rkg,3,40.57008196721311,-4.431311475409835
6rkg,5,28.622540983606555,-16.378852459016393
1ufn,4,60.30666666666667,0.0
1ufn,2,54.41197530864197,-5.894691358024701
1ufn,1,57.80814814814815,-2.498518518518523
1ufn,3,43.02111111111111,-17.28555555555556
1ufn,5,44.02604938271605,-16.28061728395062
4ixn,3,28.028161434977573,-6.2342600896861065
4ixn,2,34.26242152466368,0.0
4ixn,5,26.358609865470854,-7.903811659192826
4ixn,1,31.18784753363229,-3.0745739910313894
4ixn,4,29.382376681614357,-4.880044843049323
1l9l,5,73.30175675675676,-21.076756756756765
1l9l,2,64.61513513513515,-29.763378378378377
1l9l,1,90.9114864864865,-3.4670270270270294
1l9l,4,76.84243243243243,-17.536081081081093
1l9l,3,94.37851351351352,0.0
1a12,3,24.98865336658354,-25.454912718204476
1a12,5,50.44356608478802,0.0
1a12,2,37.48605985037406,-12.957506234413955
1a12,4,35.51231920199501,-14.931246882793005
1a12,1,34.895935162094766,-15.547630922693251
6o5e,3,34.694813664596275,-9.509192546583847
6o5e,5,33.80260869565217,-10.401397515527954
6o5e,1,39.28447204968944,-4.919534161490681
6o5e,4,41.9061801242236,-2.297826086956519
6o5e,2,44.20400621118012,0.0
5itq,1,41.288,-9.986384615384623
5itq,4,51.27438461538462,0.0
5itq,3,41.29530769230769,-9.979076923076931
5itq,5,37.14538461538461,-14.129000000000012
5itq,2,50.56338461538461,-0.7110000000000127
3vnq,3,26.21634050880626,-8.293894324853227
3vnq,1,33.551996086105675,-0.9582387475538141
3vnq,5,31.08174168297456,-3.428493150684929
3vnq,2,34.51023483365949,0.0
3vnq,4,32.73823874755382,-1.7719960861056663
1fo5,1,90.78047058823527,-4.181529411764728
1fo5,3,93.11952941176472,-1.8424705882352868
1fo5,4,94.962,0.0
1fo5,2,93.98988235294118,-0.9721176470588233
1fo5,5,94.37941176470588,-0.582588235294125
1w7o,3,43.35771186440678,-4.142288135593226
1w7o,4,47.50000000000001,0.0
1w7o,2,39.31881355932203,-8.181186440677976
1w7o,1,38.700338983050855,-8.799661016949152
1w7o,5,41.25338983050848,-6.246610169491525
3nje,4,44.373132530120486,-0.5910843373493933
3nje,3,38.45981927710843,-6.5043975903614495
3nje,5,29.711385542168674,-15.252831325301205
3nje,1,33.101867469879515,-11.862349397590364
3nje,2,44.96421686746988,0.0
6y38,3,45.11999999999999,0.0
6y38,5,43.04252747252748,-2.0774725274725085
6y38,4,43.38945054945056,-1.7305494505494323
6y38,2,44.18527472527472,-0.9347252747252668
6y38,1,42.62857142857143,-2.491428571428557
1gwe,1,29.22616465863454,-2.4583333333333357
1gwe,3,26.232148594377502,-5.452349397590375
1gwe,2,31.684497991967877,0.0
1gwe,4,26.980140562249,-4.7043574297188755
1gwe,5,29.33357429718876,-2.350923694779116
1srk,5,62.624242424242425,-22.74939393939394
1srk,1,62.404848484848486,-22.96878787878788
1srk,3,82.95575757575757,-2.4178787878787915
1srk,4,85.37363636363636,0.0
1srk,2,54.53333333333334,-30.840303030303026
2fp1,2,44.616424242424245,-3.735515151515159
2fp1,1,48.3519393939394,0.0
2fp1,5,43.42872727272727,-4.923212121212131
2fp1,3,44.80290909090909,-3.549030303030314
2fp1,4,45.25006060606061,-3.101878787878796
3ede,2,30.56090047393365,0.0
3ede,1,26.603364928909954,-3.9575355450236955
3ede,5,27.961421800947864,-2.5994786729857857
3ede,4,25.62241706161137,-4.938483412322281
3ede,3,26.48244075829384,-4.078459715639809
1inp,1,28.442425,-8.408574999999992
1inp,4,26.97525,-9.875749999999993
1inp,5,29.022550000000003,-7.8284499999999895
1inp,3,29.7431,-7.107899999999994
1inp,2,36.85099999999999,0.0
1k8k,4,36.730323450134776,-6.413423180592986
1k8k,5,30.002911051212934,-13.140835579514828
1k8k,3,27.731832884097035,-15.411913746630727
1k8k,2,43.14374663072776,0.0
1k8k,1,31.39482479784367,-11.748921832884093
5yzp,3,41.69955555555556,0.0
5yzp,1,41.65122222222222,-0.04833333333333911
5yzp,2,36.38677777777778,-5.312777777777782
5yzp,4,36.638777777777776,-5.060777777777787
5yzp,5,34.480999999999995,-7.218555555555568
2h84,3,27.736542056074764,-6.686728971962619
2h84,4,34.423271028037384,0.0
2h84,5,27.136542056074763,-7.286728971962621
2h84,1,29.609392523364484,-4.8138785046729
2h84,2,33.87705607476635,-0.5462149532710328
4xxb,3,60.89452380952381,-1.9780952380952357
4xxb,2,62.87261904761905,0.0
4xxb,4,58.01619047619048,-4.856428571428566
4xxb,5,60.19238095238095,-2.6802380952380958
4xxb,1,59.66333333333333,-3.20928571428572
6e85,2,36.08222560975609,0.0
6e85,4,35.15704268292683,-0.9251829268292582
6e85,1,31.4792987804878,-4.602926829268288
6e85,3,27.36503048780488,-8.717195121951207
6e85,5,29.588323170731705,-6.493902439024382
4i77,3,36.44772277227723,-4.830594059405932
4i77,2,41.27831683168316,0.0
4i77,5,38.14,-3.138316831683163
4i77,1,40.8659405940594,-0.41237623762376074
4i77,4,37.38287128712872,-3.895445544554441
1osn,2,38.99761329305136,0.0
1osn,5,30.75477341389728,-8.24283987915408
1osn,1,30.611873111782472,-8.385740181268886
1osn,3,25.90882175226586,-13.088791540785497
1osn,4,35.7614501510574,-3.2361631419939556
7c2g,4,46.679285714285705,-10.676326530612258
7c2g,1,41.597959183673474,-15.757653061224488
7c2g,5,57.35561224489796,0.0
7c2g,3,36.94489795918367,-20.410714285714292
7c2g,2,51.91377551020408,-5.441836734693879
2rmr,2,75.1874647887324,-10.808873239436608
2rmr,3,78.84830985915495,-7.148028169014054
2rmr,1,82.84211267605635,-3.154225352112661
2rmr,4,76.00845070422535,-9.987887323943653
2rmr,5,85.996338028169,0.0
2efv,2,43.98146341463415,-12.821219512195107
2efv,4,56.802682926829256,0.0
2efv,3,44.33670731707317,-12.465975609756086
2efv,1,52.15829268292685,-4.644390243902407
2efv,5,41.11890243902438,-15.683780487804874
1wfo,5,55.42324786324786,0.0
1wfo,2,39.27333333333334,-16.14991452991452
1wfo,1,36.72153846153847,-18.701709401709387
1wfo,4,49.35452991452992,-6.068717948717939
1wfo,3,50.03094017094017,-5.392307692307689
5yh4,3,31.376256983240225,-7.803016759776533
5yh4,4,39.17927374301676,0.0
5yh4,5,27.563966480446933,-11.615307262569825
5yh4,1,29.318938547486034,-9.860335195530723
5yh4,2,32.92670391061453,-6.25256983240223
2fcw,2,88.46304761904763,-1.8005714285714447
2fcw,4,86.10514285714285,-4.158476190476222
2fcw,1,87.8967619047619,-2.366857142857171
2fcw,3,90.26361904761907,0.0
2fcw,5,87.11266666666667,-3.150952380952404
2f62,1,34.72986842105263,-18.92309210526316
2f62,4,38.64953947368421,-15.00342105263158
2f62,3,35.64309210526316,-18.00986842105263
2f62,5,37.22486842105263,-16.428092105263154
2f62,2,53.65296052631579,0.0
4p5m,4,50.82422680412371,-2.818453608247424
4p5m,3,45.31051546391752,-8.332164948453617
4p5m,2,50.41958762886599,-3.2230927835051446
4p5m,1,49.02103092783505,-4.621649484536086
4p5m,5,53.642680412371135,0.0
1zgm,2,43.40127516778523,-10.783020134228188
1zgm,1,43.824832214765095,-10.359463087248322
1zgm,5,54.18429530201342,0.0
1zgm,4,46.04845637583893,-8.135838926174486
1zgm,3,39.063959731543626,-15.120335570469791
1hfe,4,45.056590909090914,-3.9307954545454393
1hfe,2,48.987386363636354,0.0
1hfe,1,44.57579545454545,-4.411590909090904
1hfe,5,39.17613636363637,-9.811249999999987
1hfe,3,47.04397727272728,-1.9434090909090713
1kbe,4,57.35395833333333,-13.702708333333327
1kbe,3,71.05666666666666,0.0
1kbe,5,48.57874999999999,-22.477916666666665
1kbe,1,64.87145833333334,-6.185208333333321
1kbe,2,52.54541666666666,-18.511249999999997
1vdc,3,30.60007575757576,-17.15560606060606
1vdc,1,28.775303030303032,-18.980378787878788
1vdc,4,47.75568181818182,0.0
1vdc,5,44.532272727272726,-3.2234090909090938
1vdc,2,47.6580303030303,-0.09765151515151871
2eve,3,29.18141891891892,-6.474459459459457
2eve,1,30.674459459459463,-4.981418918918912
2eve,5,27.595067567567565,-8.06081081081081
2eve,4,31.70067567567568,-3.955202702702696
2eve,2,35.655878378378375,0.0
2ii3,4,29.805769230769236,-2.5461538461538424
2ii3,3,29.250470085470084,-3.1014529914529945
2ii3,1,30.22042735042735,-2.1314957264957286
2ii3,5,26.257222222222225,-6.094700854700854
2ii3,2,32.35192307692308,0.0
1ub1,3,51.0136,-10.66432000000001
1ub1,5,48.53896,-13.138960000000004
1ub1,1,61.67792000000001,0.0
1ub1,4,46.26384,-15.414080000000006
1ub1,2,47.85536,-13.82256000000001
1efp,3,32.44688524590164,-11.735519125683055
1efp,2,44.182404371584695,0.0
1efp,4,43.756174863387976,-0.42622950819671956
1efp,1,38.2748087431694,-5.907595628415294
1efp,5,36.10010928961749,-8.082295081967203
1v1h,1,53.59540540540541,-3.673783783783783
1v1h,2,57.26918918918919,0.0
1v1h,3,53.63540540540541,-3.633783783783784
1v1h,5,52.77972972972973,-4.489459459459461
1v1h,4,56.18770270270271,-1.081486486486483
2o8p,5,40.48795454545456,-24.380999999999993
2o8p,2,58.146181818181816,-6.722772727272741
2o8p,4,64.86895454545456,0.0
2o8p,3,59.79509090909091,-5.073863636363647
2o8p,1,38.78563636363637,-26.083318181818186
3gad,3,48.91756521739131,-1.36399999999999
3gad,1,42.91321739130435,-7.368347826086946
3gad,2,50.2815652173913,0.0
3gad,4,46.996,-3.2855652173912944
3gad,5,50.21886956521739,-0.06269565217390749
2dew,4,34.44697247706422,-1.1387155963302718
2dew,1,35.58568807339449,0.0
2dew,5,33.109908256880736,-2.4757798165137572
2dew,2,35.21889908256882,-0.3667889908256754
2dew,3,33.91321100917431,-1.6724770642201818
1bg8,1,62.9378947368421,-7.884605263157908
1bg8,4,46.49328947368421,-24.329210526315798
1bg8,3,57.83092105263159,-12.991578947368417
1bg8,2,58.86513157894739,-11.957368421052614
1bg8,5,70.8225,0.0
2ok5,2,37.75852941176471,-4.058676470588232
2ok5,4,40.16014705882352,-1.6570588235294252
2ok5,1,37.745294117647056,-4.071911764705888
2ok5,5,36.25235294117648,-5.564852941176461
2ok5,3,41.817205882352944,0.0
7mt1,5,86.46465624999999,0.0
7mt1,2,47.052031250000006,-39.412624999999984
7mt1,1,46.3821875,-40.08246874999999
7mt1,3,59.97721875,-26.48743749999999
7mt1,4,82.52578125,-3.938874999999996
3bmv,5,65.93247191011237,-11.802808988764056
3bmv,3,77.73528089887643,0.0
3bmv,2,47.53640449438203,-30.198876404494392
3bmv,1,64.16550561797752,-13.56977528089891
3bmv,4,43.24831460674158,-34.486966292134845
1f9y,1,30.30221518987342,-9.649113924050628
1f9y,4,30.183417721518985,-9.767911392405061
1f9y,5,32.486772151898734,-7.464556962025313
1f9y,2,39.95132911392405,0.0
1f9y,3,30.63721518987342,-9.314113924050627
2bog,5,39.48905594405594,-8.732202797202795
2bog,1,41.427972027972025,-6.793286713286712
2bog,3,40.31723776223776,-7.904020979020977
2bog,4,48.22125874125874,0.0
2bog,2,45.28580419580421,-2.935454545454526
3kmu,5,31.39,-3.962659176029959
3kmu,3,31.88737827715356,-3.465280898876401
3kmu,2,34.740823970037454,-0.6118352059925058
3kmu,4,35.35265917602996,0.0
3kmu,1,30.220374531835205,-5.132284644194755
1au1,1,39.671445783132526,-28.994457831325306
1au1,3,38.46566265060241,-30.20024096385542
1au1,4,68.66590361445783,0.0
1au1,2,39.16078313253012,-29.50512048192771
1au1,5,41.78132530120482,-26.884578313253016
2nxc,3,37.36937007874016,-7.769803149606297
2nxc,2,45.13917322834646,0.0
2nxc,1,41.08996062992125,-4.049212598425207
2nxc,4,42.876692913385824,-2.2624803149606336
2nxc,5,39.43503937007874,-5.704133858267717
3bq9,2,40.58247524752476,-1.1792079207920807
3bq9,5,41.76168316831684,0.0
3bq9,4,40.76376237623763,-0.9979207920792135
3bq9,1,39.84584158415842,-1.9158415841584215
3bq9,3,40.76316831683168,-0.9985148514851616
2fj8,4,56.21084745762712,-14.667457627118658
2fj8,3,70.87830508474578,0.0
2fj8,5,45.85237288135593,-25.025932203389843
2fj8,2,46.809322033898304,-24.06898305084747
2fj8,1,55.227457627118646,-15.65084745762713
1dvo,1,50.94736842105263,-6.158355263157901
1dvo,4,57.10572368421053,0.0
1dvo,5,53.630394736842106,-3.475328947368425
1dvo,2,51.00717105263158,-6.098552631578954
1dvo,3,55.040197368421055,-2.0655263157894765
1b63,4,42.805925925925926,0.0
1b63,2,36.57342592592593,-6.232499999999995
1b63,1,34.32453703703704,-8.481388888888887
1b63,3,38.24648148148148,-4.559444444444445
1b63,5,31.570370370370373,-11.235555555555553
2gq0,4,38.683554687500006,-1.5859765624999937
2gq0,3,35.8484375,-4.421093749999997
2gq0,1,40.26953125,0.0
2gq0,2,38.0483203125,-2.221210937499997
2gq0,5,35.899140625,-4.370390624999999
3q46,3,38.0894382022472,-4.932865168539308
3q46,2,34.79359550561798,-8.22870786516853
3q46,1,33.850842696629215,-9.171460674157295
3q46,5,43.02230337078651,0.0
3q46,4,31.59949438202247,-11.42280898876404
3ezq,4,64.09221238938053,-15.501415929203532
3ezq,5,65.77805309734514,-13.81557522123893
3ezq,1,62.59522123893805,-16.998407079646014
3ezq,3,79.59362831858407,0.0
3ezq,2,59.27061946902655,-20.323008849557517
6qqh,4,41.26222222222221,-16.51059829059828
6qqh,1,43.09863247863249,-14.674188034188006
6qqh,2,57.42931623931624,-0.3435042735042515
6qqh,5,57.772820512820495,0.0
6qqh,3,44.76153846153847,-13.011282051282024
2fa1,2,31.48242038216561,-10.535668789808913
2fa1,1,32.09802547770701,-9.920063694267512
2fa1,4,30.023121019108288,-11.994968152866235
2fa1,5,42.01808917197452,0.0
2fa1,3,30.32350318471338,-11.694585987261142
1d5k,4,86.19853932584269,-0.3894382022472058
1d5k,5,86.30224719101123,-0.285730337078661
1d5k,2,84.46303370786516,-2.124943820224729
1d5k,1,81.47348314606742,-5.114494382022471
1d5k,3,86.5879775280899,0.0
1shu,1,36.84845303867404,-6.875303867403311
1shu,5,35.77685082872929,-7.946906077348061
1shu,4,43.72375690607735,0.0
1shu,2,39.64867403314917,-4.075082872928178
1shu,3,37.108066298342536,-6.6156906077348125
6n59,4,34.71084337349398,-3.272650602409641
6n59,2,35.33433734939759,-2.649156626506027
6n59,3,33.389879518072284,-4.593614457831336
6n59,1,37.98349397590362,0.0
6n59,5,34.68734939759036,-3.2961445783132604
1aor,2,34.39607594936709,0.0
1aor,3,28.34670886075949,-6.049367088607596
1aor,5,31.186632911392408,-3.2094430379746797
1aor,1,32.259848101265824,-2.1362278481012638
1aor,4,28.88121518987342,-5.5148607594936685
1yf2,2,42.995609756097565,0.0
1yf2,3,40.80375609756098,-2.191853658536587
1yf2,5,39.11078048780488,-3.884829268292684
1yf2,4,37.02287804878049,-5.972731707317074
1yf2,1,36.24180487804878,-6.753804878048783
2cdq,3,47.849670329670325,-0.8251648351648413
2cdq,5,44.98648351648352,-3.6883516483516487
2cdq,2,45.89747252747252,-2.7773626373626428
2cdq,1,43.58065934065933,-5.094175824175835
2cdq,4,48.674835164835166,0.0
6jkv,1,41.650878661087866,-3.4651046025104506
6jkv,4,40.39276150627615,-4.723221757322165
6jkv,2,45.11598326359832,0.0
6jkv,3,34.86761506276151,-10.248368200836808
6jkv,5,36.86979079497908,-8.246192468619235
1wyj,2,47.91633928571428,0.0
1wyj,1,41.313125,-6.60321428571428
1wyj,5,39.72053571428573,-8.195803571428549
1wyj,3,41.540000000000006,-6.376339285714273
1wyj,4,41.16,-6.756339285714283
1jkg,3,46.13359712230216,-4.1712949640287675
1jkg,1,46.9493525179856,-3.3555395683453284
1jkg,2,49.108489208633095,-1.1964028776978353
1jkg,5,46.59604316546762,-3.7088489208633106
1jkg,4,50.30489208633093,0.0
1wv3,3,38.21038461538462,-8.525769230769235
1wv3,4,35.027692307692305,-11.708461538461549
1wv3,2,46.736153846153854,0.0
1wv3,1,46.64076923076925,-0.09538461538460297
1wv3,5,40.32730769230769,-6.408846153846163
1llq,5,33.142176870748294,-8.386088435374162
1llq,3,36.86003401360545,-4.668231292517007
1llq,1,33.78547619047619,-7.742789115646268
1llq,4,41.52826530612246,0.0
1llq,2,40.57649659863946,-0.9517687074829979
1boo,2,41.87075,0.0
1boo,1,31.24096875,-10.62978125
1boo,4,39.6223125,-2.2484375000000014
1boo,3,27.901437500000004,-13.969312499999997
1boo,5,30.298875,-11.571875000000002
6c74,5,35.68648648648649,-6.67675675675676
6c74,3,34.93666666666667,-7.426576576576579
6c74,1,42.36324324324325,0.0
6c74,4,42.19387387387386,-0.16936936936938451
6c74,2,36.49567567567568,-5.867567567567569
1ext,2,41.25084745762712,-4.984406779661022
1ext,1,43.976440677966096,-2.258813559322043
1ext,5,34.13016949152542,-12.105084745762717
1ext,4,36.78762711864407,-9.447627118644071
1ext,3,46.23525423728814,0.0
2dlq,3,57.58178571428572,-16.898928571428563
2dlq,2,73.21464285714285,-1.2660714285714363
2dlq,1,74.09785714285715,-0.3828571428571337
2dlq,4,63.18142857142857,-11.299285714285716
2dlq,5,74.48071428571428,0.0
2oi8,5,46.87715384615384,-5.262846153846162
2oi8,2,49.94492307692308,-2.1950769230769183
2oi8,4,48.96646153846154,-3.173538461538463
2oi8,3,52.14,0.0
2oi8,1,47.61192307692308,-4.528076923076924
2ooi,3,30.830745341614907,-9.121118012422365
2ooi,4,34.242981366459624,-5.708881987577648
2ooi,5,39.80701863354037,-0.14484472049689856
2ooi,1,36.55347826086957,-3.398385093167704
2ooi,2,39.95186335403727,0.0
4dk2,5,33.28397849462365,-4.9826164874552035
4dk2,3,30.18501792114695,-8.081577060931906
4dk2,2,38.26659498207886,0.0
4dk2,1,34.474767025089605,-3.791827956989252
4dk2,4,33.890967741935484,-4.375627240143373
1lfw,3,29.882704081632653,-12.4257142857143
1lfw,4,40.84617346938775,-1.4622448979592022
1lfw,1,42.30142857142857,-0.006989795918379116
1lfw,5,42.30841836734695,0.0
1lfw,2,33.922193877551024,-8.386224489795929
4dzb,2,45.83663793103448,0.0
4dzb,5,40.614741379310345,-5.221896551724136
4dzb,4,42.83741379310344,-2.9992241379310443
4dzb,3,42.82568965517241,-3.01094827586207
4dzb,1,43.07827586206897,-2.7583620689655106
6rsx,1,40.98720930232558,0.0
6rsx,4,38.870232558139534,-2.116976744186047
6rsx,2,36.96131782945736,-4.025891472868224
6rsx,3,35.63015503875969,-5.357054263565892
6rsx,5,38.79093023255815,-2.196279069767428
4i6r,5,47.16831168831169,-33.46857142857142
4i6r,4,50.54701298701298,-30.089870129870135
4i6r,2,58.5987012987013,-22.038181818181812
4i6r,3,80.63688311688311,0.0
4i6r,1,47.05935064935065,-33.577532467532464
2bop,1,50.76635294117647,-1.1992941176470708
2bop,2,47.18023529411765,-4.785411764705891
2bop,5,46.67235294117648,-5.293294117647065
2bop,4,51.96564705882354,0.0
2bop,3,45.90894117647058,-6.056705882352965
4inz,5,32.59248251748252,-8.338741258741251
4inz,2,40.931223776223774,0.0
4inz,4,35.57181818181818,-5.359405594405594
4inz,3,31.18038461538461,-9.750839160839163
4inz,1,35.266853146853144,-5.66437062937063
2daw,3,38.38815602836879,-4.866382978723401
2daw,4,42.55695035460993,-0.6975886524822599
2daw,5,37.648226950354605,-5.606312056737586
2daw,1,43.25453900709219,0.0
2daw,2,37.76390070921987,-5.490638297872323
1tsj,4,57.46135338345866,0.0
1tsj,2,52.23097744360902,-5.230375939849637
1tsj,1,55.91804511278196,-1.5433082706766967
1tsj,3,44.22849624060151,-13.23285714285715
1tsj,5,44.92744360902256,-12.533909774436097
4hi7,4,41.83082352941177,0.0
4hi7,2,37.162,-4.6688235294117675
4hi7,1,36.48094117647059,-5.349882352941179
4hi7,3,38.572,-3.258823529411764
4hi7,5,40.08058823529413,-1.750235294117637
1svi,2,52.80615384615385,0.0
1svi,1,46.416153846153854,-6.3899999999999935
1svi,4,47.97420512820513,-4.83194871794872
1svi,5,41.49994871794872,-11.306205128205129
1svi,3,40.15389743589744,-12.652256410256406
1rqb,2,46.937738095238096,-2.290595238095243
1rqb,1,44.797559523809525,-4.430773809523814
1rqb,3,42.639107142857135,-6.589226190476204
1rqb,5,45.0892261904762,-4.139107142857142
1rqb,4,49.22833333333334,0.0
1fm0,3,50.824567901234566,-2.8776543209876664
1fm0,2,50.48864197530864,-3.213580246913594
1fm0,4,53.70222222222223,0.0
1fm0,5,41.96864197530864,-11.73358024691359
1fm0,1,52.53419753086419,-1.1680246913580419
1u84,2,81.77691358024691,0.0
1u84,4,68.27296296296296,-13.503950617283948
1u84,1,69.73382716049382,-12.043086419753095
1u84,3,62.818024691358026,-18.958888888888886
1u84,5,67.00567901234568,-14.771234567901232
1f20,5,35.13148148148148,-4.106259259259261
1f20,1,33.968037037037035,-5.269703703703705
1f20,3,31.636111111111116,-7.601629629629624
1f20,4,34.626222222222225,-4.6115185185185155
1f20,2,39.23774074074074,0.0
1bg1,2,48.23322580645161,-5.597473118279595
1bg1,4,53.8306989247312,0.0
1bg1,3,51.623763440860216,-2.2069354838709856
1bg1,5,51.94978494623656,-1.8809139784946396
1bg1,1,46.96822580645161,-6.862473118279588
5nrh,2,35.523,-6.000500000000002
5nrh,5,41.523500000000006,0.0
5nrh,4,41.0513,-0.47220000000000795
5nrh,1,34.6138,-6.909700000000008
5nrh,3,37.0057,-4.517800000000008
1x6h,2,54.26666666666666,-9.741111111111117
1x6h,1,64.00777777777778,0.0
1x6h,3,51.28305555555556,-12.724722222222212
1x6h,4,53.49194444444444,-10.515833333333333
1x6h,5,56.789722222222224,-7.2180555555555515
