,Unnamed: 0,con,dgram_cce,exp_res,fape,hard,helix,i_ptm,loss,models,pae,plddt,ptm,recycles,seq_ent,seqid,soft,temp,rmsd_io,tm_i,tm_o,tm_io,composite,names,data
TMB2.45,65,1.5706592798233032,1.6668931245803833,0.0070647061802446,0.4075292348861694,1.0,7.604060173034668,0.0,1.6668931245803833,[0],3.997581645846367,0.914466679096222,0.802746057510376,3,333.691650390625,0.8699186991869918,0.0,1.0,1.184463620185852,1.0,0.9366,0.9366,0.6875435627142975,TMB2.45,TMB
TMB2.47,66,1.5325819253921509,1.332608938217163,0.0109290545806288,0.2656515538692474,1.0,7.701198577880859,0.0,1.332608938217163,[0],3.972757205367088,0.9199037402868272,0.8142380714416504,3,333.691650390625,0.8617886178861789,0.0,1.0,0.6634615659713745,1.0,0.9754,0.9754,0.7305947394769905,TMB2.47,TMB
TMB2.48,67,1.4869650602340698,1.3352020978927612,0.0122225973755121,0.2656177282333374,1.0,7.864604473114014,0.0,1.3352020978927612,[0],3.892697691917419,0.923551879823208,0.817811906337738,3,333.691650390625,0.8780487804878049,0.0,1.0,0.6585876941680908,1.0,0.9762,0.9762,0.7373157804221466,TMB2.48,TMB
TMB2.49,68,1.5413894653320312,1.4400907754898071,0.0115322535857558,0.3248103559017181,1.0,7.601828575134277,0.0,1.4400907754898071,[0],3.938783660531044,0.9223591834306716,0.8082935810089111,3,333.691650390625,0.8699186991869918,0.0,1.0,0.786430299282074,1.0,0.9679,0.9679,0.7216052694156453,TMB2.49,TMB
TMB2.5,79,1.4894038438796997,1.371747374534607,0.0076680602505803,0.2864364683628082,1.0,7.920373916625977,0.0,1.371747374534607,[0],4.018839478492737,0.9170379862189292,0.8142141103744507,3,333.691650390625,0.8780487804878049,0.0,1.0,0.6992446780204773,1.0,0.9738,0.9738,0.7271026381038481,TMB2.5,TMB
TMB2.50,70,1.541128158569336,1.5030003786087036,0.0122819244861602,0.3593398034572601,1.0,7.648016452789307,0.0,1.5030003786087036,[0],4.253695592284203,0.9083447009325027,0.8033936023712158,3,333.691650390625,0.8699186991869918,0.0,1.0,1.1738718748092651,1.0,0.9517,0.9517,0.6945109945496305,TMB2.50,TMB
TMB2.51,71,1.572554349899292,1.4442927837371826,0.0102159539237618,0.3048382997512817,1.0,7.525331020355225,0.0,1.4442927837371826,[0],4.001080349087715,0.9189962670207024,0.7992422580718994,3,333.691650390625,0.8699186991869918,0.0,1.0,0.7030004262924194,1.0,0.9722,0.9722,0.7140815334984234,TMB2.51,TMB
TMB2.52,72,1.6497316360473633,1.519065260887146,0.0128219258040189,0.3306038677692413,1.0,7.225649833679199,0.0,1.519065260887146,[0],4.25088794529438,0.9023490324616432,0.7750957012176514,3,333.691650390625,0.8780487804878049,0.0,1.0,0.9817328453063964,1.0,0.9546,0.9546,0.6676537847938513,TMB2.52,TMB
TMB2.54,73,1.5143263339996338,1.4487541913986206,0.0117422090843319,0.3133367002010345,1.0,7.741899490356445,0.0,1.4487541913986206,[0],3.7091090828180313,0.9296237230300904,0.8102511167526245,3,333.691650390625,0.8780487804878049,0.0,1.0,0.7959303259849548,1.0,0.9654,0.9654,0.727166948117691,TMB2.54,TMB
TMB2.55,74,1.6145375967025757,1.5704561471939087,0.0203963313251733,0.3949899077415466,1.0,7.393180847167969,0.0,1.5704561471939087,[0],4.258566707372665,0.906646564602852,0.7910518050193787,3,333.691650390625,0.8699186991869918,0.0,1.0,1.3306684494018557,1.0,0.9388,0.9388,0.6733114920753499,TMB2.55,TMB
TMB2.56,75,1.4824368953704834,1.403700828552246,0.0130184097215533,0.314962238073349,1.0,7.957973480224609,0.0,1.403700828552246,[0],3.756937012076378,0.9312189742922784,0.8154629468917847,3,333.691650390625,0.8699186991869918,0.0,1.0,0.9732176661491394,1.0,0.9649,0.9649,0.7327205216068011,TMB2.56,TMB
TMB2.57,76,1.4344927072525024,1.3628586530685425,0.0103021413087844,0.2927849292755127,1.0,8.165928840637207,0.0,1.3628586530685425,[0],3.440993346273899,0.9392494447529316,0.8227455615997314,3,333.691650390625,0.8699186991869918,0.0,1.0,0.6668450236320496,1.0,0.9753,0.9753,0.753676058101421,TMB2.57,TMB
TMB2.58,77,1.444859504699707,1.6408122777938845,0.0092909401282668,0.3705254793167114,1.0,8.113590240478516,0.0,1.6408122777938845,[0],3.5856190398335457,0.9376835376024246,0.8243451118469238,3,333.691650390625,0.8617886178861789,0.0,1.0,1.331999897956848,1.0,0.9416,0.9416,0.7278331099860675,TMB2.58,TMB
TMB2.59,78,1.4760782718658447,1.5984286069869995,0.0132708828896284,0.3514364659786224,1.0,7.951908588409424,0.0,1.5984286069869995,[0],3.5168501660227776,0.9357105642557144,0.8238293528556824,3,333.691650390625,0.8699186991869918,0.0,1.0,1.0701524019241333,1.0,0.9458,0.9458,0.7290849007002939,TMB2.59,TMB
TMB2.6,89,1.494086742401123,1.2862030267715454,0.010958420112729,0.2625980079174042,1.0,7.9495744705200195,0.0,1.2862030267715454,[0],3.905894279479981,0.9251061379909516,0.8161777257919312,3,333.691650390625,0.8699186991869918,0.0,1.0,0.5402522087097168,1.0,0.9834,0.9834,0.7425171768261726,TMB2.6,TMB
TMB2.60,80,1.5076313018798828,1.3752851486206057,0.0129684209823608,0.2911712825298309,1.0,7.941659927368164,0.0,1.3752851486206057,[0],3.5907368287444115,0.935200735926628,0.810627818107605,3,333.691650390625,0.8699186991869918,0.0,1.0,0.6963229179382324,1.0,0.9732,0.9732,0.7377826592377059,TMB2.60,TMB
TMB2.62,81,1.4484583139419556,1.360628604888916,0.009473524056375,0.2568120956420898,1.0,8.043910026550293,0.0,1.360628604888916,[0],3.7415259033441535,0.929217629134655,0.8193420171737671,3,333.691650390625,0.8617886178861789,0.0,1.0,0.6300386190414429,1.0,0.9775,0.9775,0.7442167380990199,TMB2.62,TMB
TMB2.63,82,1.8744473457336424,1.5854426622390747,0.0242961719632148,0.3534530699253082,1.0,6.542741298675537,0.0,1.5854426622390747,[0],4.9021331667900085,0.8838186785578728,0.7584445476531982,3,333.691650390625,0.8617886178861789,0.0,1.0,0.8797303438186646,1.0,0.9575,0.9575,0.6418385409069567,TMB2.63,TMB
TMB2.64,83,1.5090605020523071,1.421488881111145,0.0096593629568815,0.2987734675407409,1.0,7.592159748077393,0.0,1.421488881111145,[0],3.782748609781265,0.9298745691776276,0.8138132095336914,3,333.691650390625,0.8617886178861789,0.0,1.0,0.7896419167518616,1.0,0.9655,0.9655,0.7306365324437897,TMB2.64,TMB
TMB2.65,84,1.572980284690857,1.320918083190918,0.0129332495853304,0.2994036674499511,1.0,7.676692962646484,0.0,1.320918083190918,[0],4.371295258402824,0.9041759744286536,0.8026560544967651,3,333.691650390625,0.8699186991869918,0.0,1.0,0.8477725982666016,1.0,0.967,0.967,0.7017928236388841,TMB2.65,TMB
TMB2.66,85,1.4905234575271606,1.439541220664978,0.0102806100621819,0.280472993850708,1.0,7.932063102722168,0.0,1.439541220664978,[0],3.641268469393253,0.929402269423008,0.815181314945221,3,333.691650390625,0.8617886178861789,0.0,1.0,0.8467305302619934,1.0,0.9655,0.9655,0.7314930820398247,TMB2.66,TMB
TMB2.67,86,1.5188654661178589,1.5857586860656738,0.0135262217372655,0.3480332493782043,1.0,7.755568027496338,0.0,1.5857586860656738,[0],3.948451519012451,0.92138409614563,0.8069068789482117,3,333.691650390625,0.8617886178861789,0.0,1.0,0.8918592929840088,1.0,0.9573,0.9573,0.7117249465736535,TMB2.67,TMB
TMB2.68,87,1.6248250007629397,1.532642841339111,0.0094790225848555,0.3587038218975067,1.0,7.355432510375977,0.0,1.532642841339111,[0],4.433506026864052,0.9023403227329254,0.7850343585014343,3,333.691650390625,0.8699186991869918,0.0,1.0,1.1667861938476562,1.0,0.9488,0.9488,0.6720997067986004,TMB2.68,TMB
TMB2.69,88,1.5695066452026367,1.415461778640747,0.0126388482749462,0.2921084463596344,1.0,7.5602707862854,0.0,1.415461778640747,[0],3.724489241838455,0.9291164427995682,0.8007937669754028,3,333.691650390625,0.8699186991869918,0.0,1.0,0.7491902709007263,1.0,0.9692,0.9692,0.7211145119776544,TMB2.69,TMB
TMB2.7,0,1.464595913887024,1.2812083959579468,0.01029909029603,0.2594532072544098,1.0,7.866698741912842,0.0,1.2812083959579468,[0],3.779996857047081,0.9267395734786988,0.822032630443573,3,333.691650390625,0.8699186991869918,0.0,1.0,0.5626684427261353,1.0,0.982,0.982,0.7480975862750383,TMB2.7,TMB
TMB2.70,90,1.6277838945388794,1.504859209060669,0.0131300399079918,0.3728602230548858,1.0,7.275832176208496,0.0,1.504859209060669,[0],4.33439165353775,0.9061951264739035,0.7998270392417908,3,333.691650390625,0.8617886178861789,0.0,1.0,1.0277069807052612,1.0,0.9543,0.9543,0.6916760340032412,TMB2.70,TMB
TMB2.71,91,1.6054922342300415,1.6034855842590332,0.0089340787380933,0.3884041607379913,1.0,7.528822422027588,0.0,1.6034855842590332,[0],3.981701210141182,0.9147516414523124,0.7811598181724548,3,333.691650390625,0.8699186991869918,0.0,1.0,1.4186861515045166,1.0,0.9352,0.9352,0.6682632696708852,TMB2.71,TMB
TMB2.72,92,1.530795335769653,1.6205542087554932,0.0144113060086965,0.349992960691452,1.0,7.662151336669922,0.0,1.6205542087554932,[0],3.7310545071959496,0.924880973994732,0.7913800477981567,3,333.691650390625,0.8699186991869918,0.0,1.0,0.9637822508811952,1.0,0.9512,0.9512,0.6962140507564679,TMB2.72,TMB
TMB2.73,93,1.5461965799331665,1.498292088508606,0.0115083316341042,0.3337123990058899,1.0,7.414994239807129,0.0,1.498292088508606,[0],3.9440723657608032,0.9228342771530152,0.8151966333389282,3,333.691650390625,0.8699186991869918,0.0,1.0,0.8086232542991638,1.0,0.9647,0.9647,0.7257355095908703,TMB2.73,TMB
TMB2.74,94,1.5076566934585571,1.3763102293014526,0.0119504313915967,0.2957215905189514,1.0,7.950143337249756,0.0,1.3763102293014526,[0],3.7591543048620224,0.9257838502526284,0.8145245909690857,3,333.691650390625,0.8699186991869918,0.0,1.0,0.7183995842933655,1.0,0.9713,0.9713,0.7324317964197619,TMB2.74,TMB
TMB2.75,95,1.6040657758712769,1.42810320854187,0.0084241582080721,0.3401843905448913,1.0,7.477574825286865,0.0,1.42810320854187,[0],4.323786526918411,0.9041248112916946,0.7952443361282349,3,333.691650390625,0.8699186991869918,0.0,1.0,0.8753712177276611,1.0,0.9615,0.9615,0.6913186301224192,TMB2.75,TMB
TMB2.76,96,1.555192947387695,1.3979506492614746,0.0096982615068554,0.2861897647380829,1.0,7.697042465209961,0.0,1.3979506492614746,[0],3.8823845088481903,0.922756128013134,0.799790620803833,3,333.691650390625,0.8699186991869918,0.0,1.0,0.737258791923523,1.0,0.9701,0.9701,0.7159451467495881,TMB2.76,TMB
TMB2.77,97,1.6509252786636353,1.3667988777160645,0.0147497914731502,0.3078339099884033,1.0,7.256759166717529,0.0,1.3667988777160645,[0],4.609159499406815,0.8966536521911621,0.8001684546470642,3,333.691650390625,0.8699186991869918,0.0,1.0,0.9784800410270692,1.0,0.9653,0.9653,0.692577620564656,TMB2.77,TMB
TMB2.78,98,1.5438637733459473,1.4929343461990356,0.0118547361344099,0.366990864276886,1.0,7.75277853012085,0.0,1.4929343461990356,[0],4.033888429403305,0.918410487473011,0.8159540891647339,3,333.691650390625,0.8617886178861789,0.0,1.0,1.332079291343689,1.0,0.9397,0.9397,0.7041931309804215,TMB2.78,TMB
TMB2.79,99,1.5381865501403809,1.472725510597229,0.0100531252101063,0.3153490424156189,1.0,7.771667003631592,0.0,1.472725510597229,[0],3.68786695599556,0.9301026910543442,0.8119919300079346,3,333.691650390625,0.8699186991869918,0.0,1.0,0.9182380437850952,1.0,0.9564,0.9564,0.7223075948810258,TMB2.79,TMB
TMB2.8,11,1.52329421043396,1.3346821069717407,0.0107651045545935,0.2876137793064117,1.0,7.846754550933838,0.0,1.3346821069717407,[0],3.825671933591366,0.9268515855073928,0.8097840547561646,3,333.691650390625,0.8699186991869918,0.0,1.0,0.6675909161567688,1.0,0.9752,0.9752,0.7319360041196364,TMB2.8,TMB
TMB2.80,1,1.582120060920715,1.4605649709701538,0.0109053347259759,0.3477728962898254,1.0,7.590007781982422,0.0,1.4605649709701538,[0],4.426025435328484,0.9040936306118964,0.8035993576049805,3,333.691650390625,0.8699186991869918,0.0,1.0,1.6652249097824097,1.0,0.9529,0.9529,0.6923095420119968,TMB2.80,TMB
TMB2.81,2,1.5406596660614014,1.4278534650802612,0.0129099059849977,0.3029757738113403,1.0,7.6090989112854,0.0,1.4278534650802612,[0],3.907907858490944,0.9273170605301856,0.8173878192901611,3,333.691650390625,0.8617886178861789,0.0,1.0,0.7376995086669922,1.0,0.9705,0.9705,0.7356173286353596,TMB2.81,TMB
TMB2.82,3,1.5884978771209717,1.5766040086746216,0.0126592498272657,0.4059458971023559,1.0,7.432397365570068,0.0,1.5766040086746216,[0],4.144555360078812,0.916793167591095,0.8007076382637024,3,333.691650390625,0.8780487804878049,0.0,1.0,1.4190208911895752,1.0,0.9383,0.9383,0.6887903528818776,TMB2.82,TMB
TMB2.83,4,1.4600400924682615,1.389927864074707,0.0108564607799053,0.3040750026702881,1.0,7.9786696434021,0.0,1.389927864074707,[0],3.820164270699024,0.9243669509887696,0.8198515176773071,3,333.691650390625,0.8617886178861789,0.0,1.0,0.8629896640777588,1.0,0.9643,0.9643,0.7307886294374655,TMB2.83,TMB
TMB2.84,5,1.5579018592834473,1.4400564432144165,0.0111025432124733,0.2934923470020294,1.0,7.51873254776001,0.0,1.4400564432144165,[0],4.114600658416748,0.911477878689766,0.7954010367393494,3,333.691650390625,0.8699186991869918,0.0,1.0,0.7431976199150085,1.0,0.9692,0.9692,0.7026607438248381,TMB2.84,TMB
TMB2.85,6,1.5468661785125732,1.4887747764587402,0.0100621581077575,0.3698149025440216,1.0,7.775016784667969,0.0,1.4887747764587402,[0],4.02098748087883,0.9168479219079018,0.8009623289108276,3,333.691650390625,0.8699186991869918,0.0,1.0,1.2961866855621338,1.0,0.9496,0.9496,0.69734887019027,TMB2.85,TMB
TMB2.86,7,1.6119842529296875,1.459221363067627,0.0112168369814753,0.3171536326408386,1.0,7.373165130615234,0.0,1.459221363067627,[0],4.1569754332304,0.9115750342607498,0.7970191240310669,3,333.691650390625,0.8617886178861789,0.0,1.0,0.7919393181800842,1.0,0.9658,0.9658,0.7016949737480004,TMB2.86,TMB
TMB2.87,8,1.6396288871765137,1.550873637199402,0.0123648364096879,0.3605230450630188,1.0,7.269421577453613,0.0,1.550873637199402,[0],4.429873824119568,0.9016692861914636,0.7929909229278564,3,333.691650390625,0.8617886178861789,0.0,1.0,1.0695854425430298,1.0,0.9517,0.9517,0.6804803079120721,TMB2.87,TMB
TMB2.88,9,1.679627537727356,1.8191322088241575,0.0109714614227414,0.4460415840148926,1.0,6.945328235626221,0.0,1.8191322088241575,[0],4.62025474011898,0.8916836008429527,0.7923102378845215,3,333.691650390625,0.8780487804878049,0.0,1.0,1.4062715768814087,1.0,0.9139,0.9139,0.6456612529494783,TMB2.88,TMB
TMB2.89,10,1.5848822593688965,1.51214337348938,0.0138701414689421,0.3597923219203949,1.0,7.360681533813477,0.0,1.51214337348938,[0],3.856205441057682,0.9229359850287436,0.8089547157287598,3,333.691650390625,0.8617886178861789,0.0,1.0,1.422507882118225,1.0,0.9418,0.9418,0.7031605165118127,TMB2.89,TMB
TMB2.9,12,1.6703094244003296,1.743629813194275,0.0153731470927596,0.3816925287246704,1.0,7.23877477645874,0.0,1.743629813194275,[0],4.251739755272865,0.9079096093773842,0.782650351524353,3,333.691650390625,0.8699186991869918,0.0,1.0,1.3394775390625,1.0,0.9309,0.9309,0.6614749888837778,TMB2.9,TMB
1998469_0000,0,2.652712106704712,2.3033463954925537,0.0584376379847526,0.3760934174060821,1.0,2.7268195152282715,0.0,2.3033463954925537,[0],6.058730363845825,0.8065452128648758,0.4935769736766815,3,162.77639770507812,1.0,0.0,1.0,1.5945405960083008,1.0,0.8005,0.8005,0.3186727623120579,1998469_0000,Foldit
1998520_0002,1,2.051929235458374,2.083091735839844,0.0443746484816074,0.3413135707378387,1.0,4.91112756729126,0.0,2.083091735839844,[0],3.8671651035547256,0.902772217988968,0.7100561857223511,3,189.90579223632807,1.0,0.0,1.0,1.449533462524414,1.0,0.878,0.878,0.5628146799642283,1998520_0002,Foldit
1998555_1041,2,2.5641238689422607,2.1669483184814453,0.0471084415912628,0.4441389441490173,1.0,3.756013870239258,0.0,2.1669483184814453,[0],6.561450690031052,0.8007593303918839,0.574309229850769,3,217.03518676757807,1.0,0.0,1.0,1.5457130670547483,1.0,0.8451,0.8451,0.3886475241589707,1998555_1041,Foldit
2000240_0002,3,2.5130207538604736,2.377652406692505,0.0406589582562446,0.3981406688690185,1.0,3.288835287094116,0.0,2.377652406692505,[0],5.912926271557808,0.8170957565307617,0.5265003442764282,3,176.34109497070312,1.0,0.0,1.0,1.79036283493042,1.0,0.7792,0.7792,0.3352127727961024,2000240_0002,Foldit
2000485_1070,4,2.7139158248901367,2.5108401775360107,0.0483482219278812,0.5795637965202332,1.0,4.044856071472168,0.0,2.5108401775360107,[0],10.553334355354307,0.6274468302726746,0.4419628977775574,3,230.59988403320312,1.0,0.0,1.0,3.790118932723999,1.0,0.5722,0.5722,0.158675763088412,2000485_1070,Foldit
2000518_0000,5,2.4286587238311768,1.92780601978302,0.0316068306565284,0.412907063961029,1.0,3.7608838081359854,0.0,1.92780601978302,[0],6.583745568990707,0.8019936382770538,0.620057225227356,3,244.16461181640625,1.0,0.0,1.0,2.337483167648315,1.0,0.8249,0.8249,0.410207880555051,2000518_0000,Foldit
2000518_0003,6,2.092924833297729,1.7571868896484375,0.0206840299069881,0.3022416234016418,1.0,4.063035488128662,0.0,1.7571868896484375,[0],5.31353197991848,0.8463548570871353,0.6637429594993591,3,244.16461181640625,1.0,0.0,1.0,1.026644229888916,1.0,0.9378,0.9378,0.5268204764011067,2000518_0003,Foldit
2000665_1003,7,2.8166210651397705,2.55726957321167,0.0245014280080795,0.5607011318206787,1.0,2.438834428787231,0.0,2.55726957321167,[0],8.84900763630867,0.6855029761791229,0.4918677806854248,3,244.16461181640625,1.0,0.0,1.0,2.3024468421936035,1.0,0.7386,0.7386,0.2490388048258292,2000665_1003,Foldit
2001044_0000,8,2.3082611560821533,2.308178663253784,0.023318488150835,0.3174357116222381,1.0,3.5789713859558105,0.0,2.308178663253784,[0],4.565114825963974,0.866252064704895,0.6173393726348877,3,162.77639770507812,1.0,0.0,1.0,1.3785475492477417,1.0,0.8313,0.8313,0.4445555530779539,2001044_0000,Foldit
2002089_0001,9,2.06358003616333,2.0862247943878174,0.0188561957329511,0.2894619405269623,1.0,6.331178665161133,0.0,2.0862247943878174,[0],6.035118043422699,0.7927342504262924,0.5879313945770264,3,189.90579223632807,1.0,0.0,1.0,1.0039323568344116,1.0,0.9092,0.9092,0.4237538928950087,2002089_0001,Foldit
2002089_1029,10,2.078731060028076,1.944086670875549,0.0177983958274126,0.2618072032928467,1.0,7.390117168426514,0.0,1.944086670875549,[0],4.834484949707985,0.8629894107580185,0.6435233950614929,3,189.90579223632807,1.0,0.0,1.0,1.1274986267089844,1.0,0.8851,0.8851,0.4915437152166601,2002089_1029,Foldit
2002243_1016,11,2.2951107025146484,1.9190937280654907,0.0477057732641696,0.264995813369751,1.0,3.596362590789795,0.0,1.9190937280654907,[0],4.991463735699654,0.8571360409259796,0.617072582244873,3,176.34109497070312,1.0,0.0,1.0,0.9604024291038512,1.0,0.9067,0.9067,0.4795673666041398,2002243_1016,Foldit
2002308_0000,12,2.440502166748047,2.0061492919921875,0.0268291756510734,0.2843858003616333,1.0,3.592052698135376,0.0,2.0061492919921875,[0],5.378098621964455,0.8230089247226715,0.5870322585105896,3,189.90579223632807,1.0,0.0,1.0,1.4110335111618042,1.0,0.8762,0.8762,0.4233209487179566,2002308_0000,Foldit
2002308_0005,13,2.362593650817871,2.1940512657165527,0.0393199250102043,0.3215691447257995,1.0,3.0150134563446045,0.0,2.1940512657165527,[0],5.652509853243828,0.8228086680173874,0.6134607791900635,3,189.90579223632807,1.0,0.0,1.0,1.4567252397537231,1.0,0.8307,0.8307,0.4193048352758407,2002308_0005,Foldit
2002334_0005,14,1.984860181808472,1.5320760011672974,0.0205717328935861,0.2538465857505798,1.0,7.69020414352417,0.0,1.5320760011672974,[0],4.748443827033043,0.859123945236206,0.6884536743164062,3,203.47048950195312,1.0,0.0,1.0,1.1091938018798828,1.0,0.9151,0.9151,0.541251485367511,2002334_0005,Foldit
2002376_0000,15,2.3719418048858643,1.7331944704055786,0.0185502562671899,0.3001506924629211,1.0,3.2252895832061768,0.0,1.7331944704055786,[0],5.872272208333015,0.8094378709793091,0.6277929544448853,3,230.59988403320312,1.0,0.0,1.0,1.4501534700393677,1.0,0.8574,0.8574,0.435695863096643,2002376_0000,Foldit
2002376_0003,16,2.763826608657837,2.0355987548828125,0.059724248945713,0.4398972690105438,1.0,3.159937620162964,0.0,2.0355987548828125,[0],8.00547370314598,0.7625571191310883,0.5230998992919922,3,230.59988403320312,1.0,0.0,1.0,1.8779237270355225,1.0,0.7942,0.7942,0.3168012591746044,2002376_0003,Foldit
2002469_0001,17,2.539424180984497,2.202515125274658,0.0393046401441097,0.383901447057724,1.0,3.216514110565185,0.0,2.202515125274658,[0],6.311829254031181,0.8126519918441772,0.5625203847885132,3,217.03518676757807,1.0,0.0,1.0,2.0575191974639893,1.0,0.742,0.742,0.339192916874293,2002469_0001,Foldit
2002486_0006,18,2.30564284324646,2.223108530044556,0.0277394987642765,0.2727251946926117,1.0,5.831185340881348,0.0,2.223108530044556,[0],6.167693212628365,0.7730351686477661,0.5329901576042175,3,176.34109497070312,1.0,0.0,1.0,1.0477412939071655,1.0,0.8975,0.8975,0.3697880723931302,2002486_0006,Foldit
2002486_1012,19,2.403042793273926,1.9740227460861208,0.0519117005169391,0.2396178096532821,1.0,3.6286349296569824,0.0,1.9740227460861208,[0],5.3598198145627975,0.834920197725296,0.5667912364006042,3,176.34109497070312,1.0,0.0,1.0,1.0024977922439575,1.0,0.8976,0.8976,0.4247671649653068,2002486_1012,Foldit
2002486_1048,20,3.297154426574707,2.618720293045044,0.0774865224957466,0.3237063288688659,1.0,2.147965669631958,0.0,2.618720293045044,[0],10.662938833236694,0.5935803353786469,0.3458190560340881,3,176.34109497070312,1.0,0.0,1.0,1.3002281188964844,1.0,0.8395,0.8395,0.172325332963644,2002486_1048,Foldit
2002544_0000,21,2.28036117553711,1.8997732400894165,0.0520014762878418,0.2809186577796936,1.0,4.1358323097229,0.0,1.8997732400894165,[0],4.739607453346252,0.8656622618436813,0.6280237436294556,3,189.90579223632807,1.0,0.0,1.0,1.0972530841827393,1.0,0.901,0.901,0.4898344654160315,2002544_0000,Foldit
2002553_0000,22,2.4908854961395264,1.762834548950195,0.0140578197315335,0.2179005444049835,1.0,3.481501340866089,0.0,1.762834548950195,[0],5.663743674755096,0.8396455645561218,0.5918062925338745,3,203.47048950195312,1.0,0.0,1.0,0.8482293486595154,1.0,0.934,0.934,0.4641116317147074,2002553_0000,Foldit
2002565_0002,23,2.212691307067871,1.6999938488006592,0.0168828722089529,0.2225039303302765,1.0,4.359807014465332,0.0,1.6999938488006592,[0],5.101203098893166,0.8547375053167343,0.6972768902778625,3,244.16461181640625,1.0,0.0,1.0,0.7720186710357666,1.0,0.9548,0.9548,0.5690500200321683,2002565_0002,Foldit
2002590_0001,24,2.6019887924194336,2.363554000854492,0.0340195223689079,0.335166871547699,1.0,3.3281800746917725,0.0,2.363554000854492,[0],6.453063875436783,0.7881839126348495,0.5038682222366333,3,176.34109497070312,1.0,0.0,1.0,1.8021416664123533,1.0,0.7749,0.7749,0.307744426729812,2002590_0001,Foldit
2002613_0004,25,2.5197436809539795,2.731945037841797,0.0341134034097194,0.5258857607841492,1.0,3.372809410095215,0.0,2.731945037841797,[0],6.353672340512276,0.8060143291950226,0.5618987679481506,3,189.90579223632807,1.0,0.0,1.0,3.158467054367065,1.0,0.6563,0.6563,0.2972372583288012,2002613_0004,Foldit
2002713_0000,26,2.2691404819488525,1.6808542013168335,0.0549197793006897,0.171220526099205,1.0,0.7986841201782227,0.0,1.6808542013168335,[0],4.583111852407456,0.8758521899580956,0.6561757922172546,3,176.34109497070312,1.0,0.0,1.0,0.6283135414123535,1.0,0.9539,0.9539,0.548218735098405,2002713_0000,Foldit
2002713_0004,27,2.423029899597168,1.9391512870788572,0.0389090813696384,0.1970855146646499,1.0,1.0924690961837769,0.0,1.9391512870788572,[0],4.6979362070560455,0.852636843919754,0.5968537330627441,3,176.34109497070312,1.0,0.0,1.0,0.8200778961181641,1.0,0.9266,0.9266,0.4715462611705004,2002713_0004,Foldit
2002713_1006,28,2.1849300861358643,1.9675668478012085,0.0170563478022813,0.2219053953886032,1.0,1.2089972496032717,0.0,1.9675668478012085,[0],3.814881339669228,0.887227788567543,0.6540039777755737,3,176.34109497070312,1.0,0.0,1.0,0.8695764541625977,1.0,0.9286,0.9286,0.5388206170079822,2002713_1006,Foldit
2002745_0000,29,2.0773701667785645,1.4601538181304932,0.0306241773068904,0.2851453721523285,1.0,0.6221308708190918,0.0,1.4601538181304932,[0],3.8134285509586334,0.9100908562541008,0.7365881204605103,3,230.59988403320312,1.0,0.0,1.0,1.1564515829086304,1.0,0.9032,0.9032,0.6054710606932748,2002745_0000,Foldit
2002745_0001,30,2.393836259841919,1.3957608938217163,0.0284169930964708,0.178640067577362,1.0,0.5557979345321655,0.0,1.3957608938217163,[0],5.304262772202492,0.8721534013748169,0.6603363156318665,3,230.59988403320312,1.0,0.0,1.0,0.7672762870788574,1.0,0.9515,0.9515,0.5479827073887591,2002745_0001,Foldit
2002745_0003,31,2.2597005367279053,1.4522888660430908,0.0211795307695865,0.2635573446750641,1.0,0.5310041308403015,0.0,1.4522888660430908,[0],4.853280201554298,0.8846228197216988,0.6843767762184143,3,230.59988403320312,1.0,0.0,1.0,1.162168025970459,1.0,0.902,0.902,0.5460846128044025,2002745_0003,Foldit
2002745_0004,32,2.2100765705108643,1.4495353698730469,0.0295639745891094,0.340787798166275,1.0,0.6629781723022461,0.0,1.4495353698730469,[0],4.405828207731247,0.8906596973538399,0.7062597274780273,3,230.59988403320312,1.0,0.0,1.0,1.6655762195587158,1.0,0.8315,0.8315,0.523044327969585,2002745_0004,Foldit
2002745_0008,33,2.0685055255889893,1.3234639167785645,0.0558355897665023,0.2238103002309799,1.0,0.5611940622329712,0.0,1.3234639167785645,[0],4.054172500967979,0.9044942632317544,0.7385959029197693,3,230.59988403320312,1.0,0.0,1.0,0.8051382303237915,1.0,0.9481,0.9481,0.6333836632471675,2002745_0008,Foldit
2002766_0000,34,2.2109196186065674,2.0873401165008545,0.0234628412872552,0.2616532444953918,1.0,1.1255873441696167,0.0,2.0873401165008545,[0],4.1221440732479095,0.8883112296462059,0.6506283283233643,3,189.90579223632807,1.0,0.0,1.0,1.2149156332015991,1.0,0.8925,0.8925,0.5158297019602078,2002766_0000,Foldit
2002766_0001,35,2.116075277328491,1.7186176776885986,0.0167220756411552,0.3043849766254425,1.0,0.8051873445510864,0.0,1.7186176776885986,[0],3.600083872675896,0.912974700331688,0.7026789784431458,3,189.90579223632807,1.0,0.0,1.0,1.024128556251526,1.0,0.902,0.902,0.5786583730557039,2002766_0001,Foldit
2002766_0002,36,2.498838186264038,1.8608956336975095,0.0323683433234691,0.3010323643684387,1.0,0.7382917404174805,0.0,1.8608956336975095,[0],4.997335404157639,0.8477713465690613,0.6094167828559875,3,189.90579223632807,1.0,0.0,1.0,1.701824426651001,1.0,0.7892,0.7892,0.4077370915633497,2002766_0002,Foldit
